epoch,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh,validation_mean_ctf_fusion_weight,validation_mean_dgf_fusion_weight,validation_std_dgf_fusion_weight
0,1.40699626401264,0.9654736196429796,0.046637741007105236,0.39206411711127576,0.026605944330906874,2.7941834795203215,1.9043860364604273,1.2977813060905052,0.1314877731559498,0.47300292810373357,0.03677579056234092,2.077266542783547,69.01121610589304,187.82414390567038,0.6012218152683988,117.35868070210265,0.7859963374155888,189.20856567257067,1.0,0.4724110088164283,0.17509233010323078
1,1.3191652900790571,0.9381404851462638,0.042393515488066594,0.33704402090546987,0.03251191390387945,1.554753450256835,1.9782356526713303,1.373942148321582,0.13827453532229644,0.4650133207348278,0.03605046726232831,0.9696211111522368,74.30025843082937,193.25683882983787,0.573127694479417,115.15047885131719,0.7846610201823662,188.71305079600407,1.0,0.3592454871637974,0.1598174456334771
2,1.305836641776615,0.9274326114375316,0.04179221822567113,0.3359163608153045,0.03282638786106272,0.6626189993485735,2.077164570342707,1.4527343228272602,0.15069262412426482,0.4733371348936259,0.03839694247646621,0.36211369864329657,82.35965855930895,198.72099112895236,0.48124356186333983,101.84333457625138,0.7100072488649803,173.13161090077878,1.0,0.22035031171125374,0.15204438981979482
3,1.296739474977619,0.9187083339110612,0.041766418040415476,0.33592833453293575,0.033129237649857035,0.30325986176489417,1.9817377706543864,1.375384628863981,0.1313221987843841,0.47470145778941786,0.037803868255009296,0.29165186324790315,76.5253709901735,193.35826276225563,0.5401978177101217,111.10179424311357,0.7904171912555797,194.04976504526965,1.0,0.1884337867631156,0.14189986200322255
4,1.2872532090497473,0.908323009552695,0.04168558333819276,0.33691514238488757,0.03352488005537189,0.2959489740446265,2.004973879912236,1.4085391721012077,0.121425671995631,0.47468962786124186,0.03879325579277531,0.2805591576723208,77.8244855526425,195.67489973776065,0.5625405364160085,112.7624213191146,0.8265613673648469,203.78252689710428,1.0,0.14738357981723701,0.17341898219870616
5,1.2758494592227743,0.8969142934111352,0.04125622274995856,0.3373639469133752,0.0339261536425755,0.281068271745532,2.048501120209762,1.4493525952174944,0.11613925538221186,0.48269239505796624,0.04040691504676841,0.27645641926893916,79.73944479044461,198.4895646737983,0.6049940864522528,120.40435864832513,0.8543836557170653,213.79731508836937,1.0,0.11066344463721985,0.1844070724206636
6,1.2652148618546835,0.884473993907588,0.04100146763615363,0.33942437620019034,0.034568924253829486,0.280448475449486,1.9992038999987205,1.390609882634248,0.11400043877233722,0.49427662963955604,0.04144969161485178,0.2755095685723582,74.38994390065538,194.42554108330407,0.6348384266147801,122.2472046080069,0.8683472587844798,213.43867637573442,1.0,0.09168489593055273,0.19955857107417527
7,1.2525173938047922,0.8714164701099932,0.040641811309634054,0.340146528534174,0.035606151575501156,0.2769719230000861,2.086093358331378,1.4576418050391609,0.11953448896863729,0.5085947588542356,0.044196826980478145,0.2781057178298764,79.86325293412116,199.05636051070644,0.5864904047918813,115.59266322911898,0.8452128877188967,206.01735651599043,1.0,0.07524969471273663,0.20479876383736212
8,1.2388317118498753,0.8576028721272296,0.04037028155226132,0.34054241999950957,0.035994128365966216,0.28014292109415917,2.169366205074264,1.4441263276511858,0.11923648519327429,0.6056346874933528,0.048567942714070694,0.32012400276685204,78.9851502682706,198.13137142029632,0.6215949410552821,128.12470754540675,0.859081110983938,222.63960965219755,1.0,0.07938449868788036,0.20810519801364344
9,1.2238239949608656,0.8399576730979358,0.04010143521099165,0.3434397551040742,0.03691337855148733,0.2882166990881021,2.1341133942552353,1.4670696836943462,0.13415820900335032,0.5324034505244781,0.039778588100699876,0.44228872078649645,83.41303060976308,199.69906162322772,0.5111403609171722,113.02412749462893,0.7570771813360803,193.7380081135425,1.0,0.06668941286335979,0.20785509684026984
10,1.206825676643428,0.8218557889375271,0.039884533841836746,0.3447465794475137,0.03695738157847333,0.30181559992393364,2.1442650300207053,1.4452914239260333,0.12576350867765315,0.572889090274235,0.050462456019479074,0.2705871321399929,78.78024690067804,198.21128467914204,0.5430973637022624,108.75453514194302,0.8031027049711953,195.68685879437544,1.0,0.0643681232597494,0.217654342503878
11,1.1949869649314488,0.8079471282548242,0.03950920941508258,0.34718114397817346,0.03749432669827845,0.3119871535866661,2.1763061583622023,1.4657065556522664,0.1306311830190079,0.57962642856436,0.05547386969907532,0.2865188968247102,80.39867323900569,199.60626458359798,0.5231629850062951,105.2886014541545,0.7806884514135287,190.36869014172245,1.0,0.06079227163637841,0.2106517246861489
12,1.1752903396300045,0.7883330691107443,0.03917258708085684,0.34741326522728316,0.03804449932960867,0.3333645819335563,2.299720936426585,1.5110988017046691,0.13091029859316067,0.6573471522345223,0.05314234249686928,0.31151410703311405,82.8776509623822,202.67355211842786,0.5221042691999542,113.98412377109086,0.776868490328488,201.09780699479703,1.0,0.06263119933087716,0.21057651285486848
