epoch,stage,trainable_parameter_count,early_stopping_wait,learning_rate_default,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh,validation_mean_ctf_fusion_weight,validation_mean_dgf_fusion_weight,validation_std_dgf_fusion_weight,validation_selection_total,validation_selection_mae,validation_selection_rmse
0,training,146300,0,0.0003,0.8079893709225183,0.4527103867733043,0.12676010603601065,0.22550596894166408,0.029537920523280147,2.9833705301292417,1.2560741545011458,0.8025204102719036,0.1816624863116081,0.2694684071130552,0.06712860902635978,2.3557318124697986,90.76161720869965,435.7666609055041,0.6715501125481668,202.29522925131624,0.8869177063065126,432.74866527889054,1.0,0.632235630625266,0.25711811963570047,1.2560741545011458,90.76161720869965,435.7666609055041
1,training,146300,1,0.0003,0.639500561135093,0.36852703749906857,0.10698201166458553,0.16245542371552033,0.03391980314717119,1.502169379965535,1.2859405171916212,0.8357078916621015,0.185994624607184,0.263596580762796,0.06694972186537046,0.5744774808350998,93.53757395101591,436.56205929422595,0.6705533936133684,217.9620708803079,0.882067643355843,475.7841420199296,1.0,0.5361127559042892,0.2908068786622377,1.2859405171916212,93.53757395101591,436.56205929422595
2,training,146300,2,0.0003,0.6300997070668659,0.36249762367916605,0.10503629144988415,0.16221035676933018,0.033824744031470164,0.32161160051368376,1.2777995741502417,0.8279319051352548,0.1880452656900772,0.2614672724505072,0.06460167045647566,0.2905399531682023,93.6546635516592,434.48856875541196,0.6514058982869787,222.98189758414884,0.8615895997863492,514.07631516825,1.0,0.46331852950779107,0.3172791993300289,1.2777995741502417,93.6546635516592,434.48856875541196
3,training,146300,0,0.0003,0.6250968481157649,0.3586075341619989,0.10402122564120016,0.162152117435515,0.033859544810526415,0.2821110288893873,1.248556735021129,0.8021472511772325,0.18564322113110734,0.26043031739979844,0.06710193059503643,0.2688458169319816,92.46413279789496,432.2613551981654,0.6584401587119911,236.37264866432508,0.8642220823318454,556.518604650123,1.0,0.43270638717552984,0.3349543814088349,1.248556735021129,92.46413279789496,432.2613551981654
4,training,146300,1,0.0003,0.6209682163174602,0.3552973357527972,0.10326842951025174,0.16210378738386463,0.033869526396628304,0.2647952564858239,1.275285820304986,0.8267430194362673,0.18951298934829117,0.2587103151229258,0.06658960633509435,0.2529054052826741,94.08281394187436,433.9030318826789,0.6269409789782916,216.23612596452824,0.8398382358551754,506.8469339715434,1.0,0.38061697653797044,0.34119804471146015,1.275285820304986,94.08281394187436,433.9030318826789
5,training,146300,2,0.0003,0.6186826376664937,0.35340284600034605,0.10287834145064889,0.16212066348454912,0.03387535446747568,0.24691262791175564,1.3494637668630796,0.8868696388478435,0.20103331798101517,0.26126376276477,0.0636549423708514,0.23339465658745476,97.37059518095784,437.04043015742894,0.589046583495479,202.092068111313,0.8200993857540727,497.56458509189844,1.0,0.3592508351041935,0.34501579678183236,1.3494637668630796,97.37059518095784,437.04043015742894
6,training,146300,3,0.0003,0.6161278084185803,0.35134084550618383,0.10246637296240736,0.16205608126316487,0.033918611070508815,0.23059183099318778,1.330100749393643,0.8732638115350477,0.19826353883953407,0.2582885770830066,0.06432774975252899,0.22048383474152136,97.2530538256168,436.7913580387895,0.5952510396398458,201.1084781317958,0.8233184540841632,538.4862319255275,1.0,0.35006847834942756,0.3460921340533247,1.330100749393643,97.2530538256168,436.7913580387895
7,training,146300,4,0.0003,0.6145189263163326,0.3500571949248927,0.10219753953583814,0.16201408492998007,0.03395875338453728,0.216148895791457,1.3183874384522152,0.8622459472317274,0.1965621484370421,0.25930962735364704,0.06506429165618785,0.20464215000659225,96.88394680243684,435.54863516086147,0.6019705467170272,230.76579198916963,0.8326609057266033,645.9730210777441,1.0,0.33749560662897915,0.34667931380363814,1.3183874384522152,96.88394680243684,435.54863516086147
8,training,146300,5,0.0003,0.6133304840815321,0.34904406427590007,0.10199877811026757,0.16205228088339738,0.033935686477416176,0.20142508612108576,1.3788184174768736,0.9118750010227685,0.2044318044562218,0.2622606146079091,0.06496345688497991,0.1860435494104812,99.56404165988576,437.4481713286066,0.5742913280683682,213.53140089382796,0.8121685551867537,553.259814879726,1.0,0.32326593537672826,0.34178353382617177,1.3788184174768736,99.56404165988576,437.4481713286066
9,training,146300,6,0.0003,0.6122045133326042,0.34817085120362884,0.10177529357605843,0.1620365823815522,0.033950084327772044,0.18783529434687685,1.3110573931281757,0.8538295927904039,0.19549317728385673,0.2614920649434904,0.06678345707518375,0.17576978156867337,96.96898585077889,434.55891951142144,0.5980695127999694,230.95728523598154,0.8331807256495365,613.0274245247701,1.0,0.3107937077146826,0.33704211075498786,1.3110573931281757,96.96898585077889,434.55891951142144
