epoch,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh,validation_mean_ctf_fusion_weight,validation_mean_dgf_fusion_weight,validation_std_dgf_fusion_weight
0,1.0327058065854526,0.621392910049717,0.099376288722017,0.30889922275047565,0.016489063915519263,3.0208970728988715,21.454540519289612,16.070483524175366,0.31597269601123046,5.065314717885012,0.17445718096207824,2.595431546345174,67.59510480302879,275.5490694407296,0.40020411277707835,84.71549514561515,0.7337902025867002,175.53906864752634,1.0,0.7180456112234401,0.20199773665556764
1,0.9158590413034065,0.5728843859624032,0.08246670642758339,0.25853835059010344,0.020440899093169953,1.9491600686479331,21.420735445129825,16.092769537076286,0.3045197763039262,5.021897009282765,0.19973758148165674,1.3495447218274856,67.21553618501059,275.74006730368103,0.41886517111136545,84.28574794009432,0.7407386211895769,178.1713886747811,1.0,0.7131637055708958,0.1981589180077546
2,0.9076823371678069,0.5680133596092086,0.0807711162927823,0.25818127410551484,0.020671149905988492,0.6959150754467479,22.22205316389543,16.883053197556247,0.3101368062065984,5.028313417925269,0.21208124551519153,0.33847474266315636,73.05444985619259,282.42944124441965,0.4149975201251383,85.6412407213336,0.7364751440235016,180.9518059643971,1.0,0.6885610243305493,0.20617399134327757
3,0.9025283975474191,0.5643904786204633,0.07977963180332885,0.2580424535254661,0.02084489628414086,0.29498627609881933,22.062809420899843,16.752854233262493,0.29935306338283174,5.0100941722638055,0.2067758174576023,0.3007222208842214,70.33949446804598,281.3383135326734,0.43601445957803975,85.09162588062384,0.7272233031933157,173.2864639965091,1.0,0.6405519492241151,0.21508201280033284
4,0.8990438269683236,0.5616831767242512,0.07911657415955538,0.2579371254561205,0.02092903662942508,0.28602258695961225,22.537124260814892,17.222605420051607,0.2925017741150089,5.0215129188910135,0.21889954151828095,0.28497882790610246,71.90951513751979,285.2554177308309,0.4750152607683797,91.28257835003672,0.7483165464881156,181.501828982226,1.0,0.604719750179247,0.22811347841186824
5,0.8955054689400765,0.5586822319589716,0.07861838303120305,0.25790616979266,0.021014788002833632,0.2776676456708757,22.462621289492677,17.110603901195734,0.29734873751201196,5.054155849016707,0.23897123839772272,0.2746266215933915,73.10604705525293,284.3263653913838,0.4412174277974896,88.02418243115963,0.7190397161497082,175.18746143824396,1.0,0.5215707378482779,0.23925987221243566
6,0.8937565412029996,0.5571836552850209,0.07836918838395972,0.25791779523367764,0.021067513421411572,0.26483715935315133,21.52486010243558,16.234539245586483,0.2849341052080901,5.0049213768842495,0.20971022431680153,0.2563052246025365,67.16343253689708,276.95196504204034,0.4801514631261684,91.76561117738021,0.7351159818396856,173.64616796368296,1.0,0.4792439154869843,0.24040043819568918
7,0.8910841858505866,0.5548699220070853,0.07803794492722577,0.25790159438932797,0.02111356342479942,0.25360945264049295,21.688672582017375,16.34515117693646,0.293455936463205,5.049592359508064,0.22880573785933422,0.2444615711813949,69.57180506350507,277.89384391985374,0.4469497539201099,87.93259457205467,0.720193811758422,169.59220413930458,1.0,0.4184023470822387,0.2439677501022525
8,0.8891607041461906,0.5530261879837098,0.07787033649527433,0.2580005430498475,0.02111529407047345,0.24251989234226887,21.759433574816775,16.433648744478432,0.29009989521825313,5.035232859464226,0.223479629311439,0.22888225118990033,69.52005616491823,278.6451360258795,0.46997920720308267,92.3069493425947,0.739460531837778,176.01871543599896,1.0,0.4199210045370514,0.24862620330851867
9,0.8867875079057427,0.5509832121728888,0.07756405796024515,0.25798651478546125,0.02115762010008783,0.23256618542824356,21.64875880324303,16.340461204832796,0.2896234124998684,5.018234999028543,0.21407480808963072,0.22534973871636965,68.0490920681113,277.8539907230753,0.45305406127198505,87.47627378980914,0.7225926137881042,167.56778076237077,1.0,0.3437200805831722,0.23975208391063207
10,0.8849907396011794,0.5493334614649621,0.07740093790831422,0.25801171619479313,0.021175128212325228,0.22344702707249942,21.476175032908248,16.183086593028534,0.2855901586571281,5.007079853418405,0.20673793731275442,0.2101430499855217,66.47704142490122,276.5127367745557,0.47722807218343444,91.68389933794495,0.7396083705314562,171.51958806804635,1.0,0.3386003432336264,0.24216653547876413
11,0.882748364491221,0.547213919765859,0.07728166573472263,0.25801903265059095,0.021175857246493106,0.21256587683012476,21.990124831546414,16.660847000123653,0.293097966928681,5.035754162712878,0.22283536391240008,0.20282163947762677,70.37440400663723,280.5646823768446,0.4563542024340926,89.56821412571892,0.7350969058792111,173.15417914055644,1.0,0.3183168058543471,0.2440849264094792
12,0.8809959314055976,0.5453995675324729,0.07720316912605404,0.2581666468498575,0.021225468426164122,0.2053240443172702,21.78489177322632,16.44107037097475,0.29288774461007794,5.050510838657235,0.22617176905977068,0.19595854241037255,68.89313028929439,278.70804942320785,0.4456907405287856,86.66610009760036,0.7217389645568655,168.53400293680372,1.0,0.2834968168120333,0.2380050087036807
13,0.8786931105481287,0.5432117902742103,0.0771183020536214,0.2581430319150393,0.021194724748033755,0.1987939065878371,21.916074809437827,16.573980768350506,0.2942574803982963,5.047419823752199,0.22739403762705296,0.18942114007279245,69.46525439544406,279.8323341817861,0.4508603258174049,88.29809828322317,0.7274569837091297,169.74360146831245,1.0,0.2669959395576981,0.2341397677682089
14,0.8767865678353282,0.5412360504180834,0.07707140022135216,0.258263681807599,0.021304249133740644,0.19413055497352563,22.57981021994446,17.256752816180153,0.2957495510325738,5.026902662276116,0.217960582443709,0.18656583309610197,72.70444441749468,285.53806508302586,0.45258193125023843,89.07740611199735,0.7310671092289497,172.05485236547872,1.0,0.24259210183189206,0.23117233327364492
15,0.8748975881355415,0.5393120152459465,0.07704822252093729,0.25832748808469025,0.021245707442425765,0.18861568681879318,21.95755789877076,16.613560278972773,0.29272726057077064,5.050867904552394,0.2252498403787647,0.17754886605086856,69.40598529310512,280.1662461423487,0.4533163557285109,90.37397419208837,0.7292453550036244,174.27604587679076,1.0,0.2525677112097469,0.2328756688413724
16,0.8729395576080036,0.5372836742178475,0.07698357172449337,0.2584667779278962,0.0213213230935284,0.18421124014308823,21.93374949866961,16.604584331008198,0.2974869557892456,5.031290866775679,0.2102669826241314,0.17700800909880876,67.23720537700655,280.09056609684757,0.4226755942161688,82.95489167797811,0.7053813284498874,161.81454913818388,1.0,0.18235761489568356,0.20726290522390386
17,0.8713300252204725,0.5356740668636599,0.07693314200309663,0.25851963584157656,0.021295724924455382,0.18188758496005814,21.91869236285495,16.549913586393515,0.2941212819754238,5.074266131981377,0.2176899432097109,0.172795391709032,69.07881125954096,279.6291006506815,0.4402445538132845,88.22077947541406,0.7249246499561253,173.73807506569284,1.0,0.21834822662692327,0.22638232643909018
18,0.8692795107533255,0.5336303422539853,0.0768356904412523,0.25861127562394715,0.021391697241056884,0.18081438547856968,23.20101407298551,17.79342504110389,0.3061616731176759,5.101032117275737,0.2174881936299425,0.1779930609968798,73.06229979555935,289.94408887429546,0.4200621876311472,85.98041468902608,0.7208567013849148,172.804044953097,1.0,0.18654958835511717,0.21880820567840684
