epoch,stage,trainable_parameter_count,early_stopping_wait,learning_rate_default,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,train_gradient_norm,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh,validation_mean_ctf_fusion_weight,validation_mean_dgf_fusion_weight,validation_std_dgf_fusion_weight,validation_selection_total,validation_selection_mae,validation_selection_rmse
39,training,150584,0,0.00023944693502074953,0.5305478506166817,0.21145175051600043,0.06204778652720214,0.25694962988224995,0.021286158523881528,0.07739965163992432,1.9134826868752566,15.353086970945212,9.43243523025978,0.4642654227742454,5.456073800348111,0.2276830952717943,0.08501752078638915,85.62431541705713,291.53389288046264,0.30640761512342146,75.0672861286769,0.4274970432261264,105.49739471560127,1.0,0.6568410738863178,0.2381482683128668,15.353086970945212,85.62431541705713,291.53389288046264
40,training,150584,0,0.00023611649654027453,0.5263462426785093,0.20759646958827413,0.06172642191551624,0.25692576446940096,0.02138183969198926,0.07620679353465999,2.013072700590022,15.41709059439672,9.480819690654913,0.46603495908029785,5.469924614198409,0.22774092619721675,0.0837758504390662,85.81699626349624,292.29517447477014,0.30277364465300827,74.09493127512661,0.4236484682003739,104.59042973966083,1.0,0.6577422290586751,0.23852440581981507,15.41709059439672,85.81699626349624,292.29517447477014
41,training,150584,0,0.00023272180148118044,0.5250266368450258,0.20637079099855277,0.06163858092917988,0.2569206690152271,0.021380922208947443,0.07521429449373829,2.029979524910017,15.447753856424828,9.512635735843723,0.46741662226055364,5.467389944922897,0.22857629327506213,0.08277416437577775,85.93799158787401,292.7937922115733,0.3024493533249399,73.8624692456024,0.42136412193353934,104.31455871342185,1.0,0.656944883396841,0.23931388757496333,15.447753856424828,85.93799158787401,292.7937922115733
42,training,150584,0,0.00022926542772719986,0.5226961953198773,0.20433389463387017,0.06134818048687087,0.2569186436017707,0.02136625854855293,0.07410802748632153,2.069941274927912,15.439428632570047,9.493405849437385,0.4669086558611494,5.478804090615761,0.22843662317487495,0.08183866072754381,85.71478871101053,292.5082773757212,0.30143355842966696,73.68794184879738,0.42021002632482546,104.04095306926243,1.0,0.6614201149015051,0.23884931063668524,15.439428632570047,85.71478871101053,292.5082773757212
43,training,150584,0,0.00022574999999999996,0.5194477395258972,0.20121321222583416,0.06121259839172684,0.2569273651417618,0.021386046162294302,0.07317519040904952,2.133148392158905,15.41433644788829,9.495516723031459,0.4648034316448703,5.453707211084141,0.22865519928418146,0.0807069603537509,85.61477576487896,292.55249165655914,0.30273072374194043,74.35174247349038,0.4221414673228797,104.92139940500887,1.0,0.6643975924328552,0.23880499325237187,15.41433644788829,85.61477576487896,292.55249165655914
44,training,150584,0,0.00022217818786600543,0.5170263977102377,0.19914456310448853,0.06088059557408745,0.2569079468934444,0.02139460263683848,0.07189843734249074,2.3948486314200745,15.438988040324697,9.502350712964017,0.46452189935206056,5.471807578123003,0.22868944380078043,0.07968481332643552,85.57890418964723,292.6665385161544,0.30217752088817673,74.1197948149453,0.42139273587425125,104.90752713927955,1.0,0.6679248373928057,0.23883668223251522,15.438988040324697,85.57890418964723,292.6665385161544
45,training,150584,0,0.00021855270370916703,0.5144900370976473,0.19672931944003114,0.06076310519979909,0.2569050923926868,0.021384720927342348,0.07113394997734909,2.3279863949954174,15.504290258941053,9.550761166604826,0.4672760566138179,5.485945745364567,0.22857692593206996,0.07897589258407037,86.03478378442018,293.39659675942687,0.30043683949486855,73.69285984191394,0.4186457975659074,104.79612965900529,1.0,0.6702207043044401,0.2387905867290666,15.504290258941053,86.03478378442018,293.39659675942687
46,training,150584,0,0.00021487630067121592,0.5137005521805094,0.19617949833887133,0.06055398857548983,0.256875271119489,0.021335052853107914,0.07045720748583524,2.4488859351034264,15.624608732211627,9.605505781606158,0.4681897403827327,5.550605559107387,0.2285952473618282,0.07853556044900309,86.31734135395504,294.24271047032516,0.30019838998893594,74.11651196137237,0.41770153752241423,105.32459745625047,1.0,0.6724129463933096,0.23882622791099223,15.624608732211627,86.31734135395504,294.24271047032516
47,training,150584,0,0.00021115177056096597,0.5103855123484566,0.1931255363004398,0.06031385208818782,0.2568548440042169,0.021378767051022433,0.06990017489593726,2.44003690301943,15.68244747101708,9.623852622250446,0.46842968374187155,5.589857581104494,0.22846458686130452,0.07840317049567617,86.52221867373342,294.51356399556977,0.2998216397695624,74.18267901671173,0.41784937621609247,105.93416764952572,1.0,0.6723274542990565,0.2395308317313014,15.68244747101708,86.52221867373342,294.51356399556977
48,training,150584,0,0.00020738194173425357,0.5097286175059325,0.19254327248368797,0.060223885533576604,0.2568704543330559,0.021357272302436787,0.06964879260754832,2.5175990765934415,15.691776443303102,9.646448913653375,0.4697069587688895,5.57531351707104,0.2283037263842267,0.07807853503270622,86.68456978157727,294.85630377024245,0.300293769791309,73.33098596560724,0.4181784365342795,105.01974855574115,1.0,0.6737678022523996,0.23996265239650433,15.691776443303102,86.68456978157727,294.85630377024245
49,training,150584,0,0.00020356967694612404,0.5059404583866447,0.18893324249123195,0.0600382537201144,0.2568789997298575,0.021404881925514343,0.06855840694245664,2.509809904713069,15.676937676124515,9.657756359792144,0.4703022672441822,5.5485729251998785,0.22864917142561228,0.0774267434713987,86.74427984784239,295.0280764542014,0.3013667925680058,72.8611494927881,0.4188699401014841,104.58284646787727,1.0,0.6749752212483081,0.2405472648596118,15.676937676124515,86.74427984784239,295.0280764542014
50,training,150584,0,0.00019971787117689551,0.5041727407179426,0.18729463048264572,0.05991829791231269,0.2568700913640622,0.021366720328602463,0.06835427765828411,2.542998845620859,15.667119339700283,9.681403231208733,0.46989907846801326,5.515511134127938,0.22857367115548713,0.07710318931135281,86.84952640202349,295.3939061410245,0.3021202930067529,72.7250181855006,0.41920853839990846,104.49835095400667,1.0,0.6767600492739604,0.24107264851685678,15.667119339700283,86.84952640202349,295.3939061410245
51,training,150584,0,0.00019582944943375165,0.5010465641693563,0.18436189755451324,0.0596998858919479,0.25689595946727023,0.021452343906977006,0.06736792930590078,2.5108837081428304,15.583050444258273,9.661249285212701,0.46968943074633823,5.4518064411025104,0.2284239500951198,0.07651092093900533,86.66524438522204,295.09325570011094,0.30257811605814355,72.08203507823231,0.4181069016824997,103.38530001269744,1.0,0.6779610139493799,0.24155000401583593,15.583050444258273,86.66524438522204,295.09325570011094
52,training,150584,0,0.00019190736452953224,0.4999690051756663,0.1834622301077266,0.05954195619780488,0.256876296955961,0.02135826639864262,0.06716149013016535,2.601207247569975,15.60814014645126,9.706224326576018,0.4713766391225875,5.43023411098932,0.22834525618610926,0.07612883261811805,86.99383267118885,295.7751893189008,0.3019486093624814,71.6272697412346,0.41763477166075313,102.77609891317695,1.0,0.6806947620006607,0.24191579847883599,15.60814014645126,86.99383267118885,295.7751893189008
53,training,150584,0,0.00018795459484040867,0.4970780578542767,0.18077276917618743,0.05934966625621894,0.2568678861652373,0.021414013878250333,0.06632050257823358,2.439323658259162,15.589755309455944,9.703161264777941,0.4709934841313173,5.415296023551883,0.22887648002566344,0.07566279706214622,87.00032305250836,295.7262804036564,0.303531914081874,71.95546450634394,0.417897066117279,102.40361736842357,1.0,0.6808270984201547,0.2428493043293555,15.589755309455944,87.00032305250836,295.7262804036564
54,training,150584,0,0.00018397414204414681,0.497451795842449,0.18126654217396232,0.0591994518875568,0.256898581393132,0.02143453227170733,0.06578639554776637,2.7610832473999927,15.574951422854761,9.70751223383567,0.47102773105632906,5.396107103206158,0.22888067613112884,0.07512359934082645,87.01713042208097,295.79371145161207,0.30390389531112894,71.93696105754442,0.4162994544275304,101.41135103105566,1.0,0.680315863203372,0.24377481937373666,15.574951422854761,87.01713042208097,295.79371145161207
55,training,150584,0,0.00017996902884067517,0.4923061083758395,0.17639871833330192,0.05895418257334462,0.25686653968203155,0.02142924459509544,0.06523708097604233,2.587174277081243,15.548109338207677,9.696604565249007,0.4688296686336475,5.382371386089504,0.22902589155489184,0.07463031372080355,86.74195676284528,295.64919137718044,0.30594025409179354,72.5202384763315,0.417882759146923,101.68647686533087,1.0,0.681798794856171,0.2440018437753417,15.548109338207677,86.74195676284528,295.64919137718044
