epoch,stage,trainable_parameter_count,early_stopping_wait,learning_rate_default,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,train_gradient_norm,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh,validation_mean_ctf_fusion_weight,validation_mean_dgf_fusion_weight,validation_std_dgf_fusion_weight,validation_selection_total,validation_selection_mae,validation_selection_rmse
10,training,150584,0,0.00029859252956866917,0.6435381116013049,0.3137854126955848,0.03724022082113938,0.29218678386935176,0.03785233078230967,0.2878407077587515,3.3151355771046593,4.033885228036265,2.414342786384883,0.17351770908181108,1.4455987326319013,0.09856395670798546,0.32746126644054946,107.77232256227109,431.6786000921899,0.6384485521346,207.3727912496781,0.7934025790698561,303.5211453668665,1.0,0.38747615085791154,0.20191224854810985,4.033885228036265,107.77232256227109,431.6786000921899
11,training,150584,0,0.0002979746535553042,0.6315870874903526,0.3030277688380346,0.0366010965349185,0.2916352278253594,0.03823150795295341,0.2847606874384066,3.458832651763401,4.053168409014405,2.433779921823224,0.1759940245432556,1.4430020351584967,0.10038325040713865,0.2919827503526021,110.24116593947019,433.06437664361687,0.6309516996680783,209.3037726735674,0.773301285719736,304.0651682499714,1.0,0.37394701111508155,0.20571051990679132,4.053168409014405,110.24116593947019,433.06437664361687
12,training,150584,0,0.00029724554674798404,0.6060504632408182,0.27852273499992125,0.03598771960709581,0.2912170308811914,0.03818309250598588,0.2847969281772265,3.589878811234564,4.0682270126659255,2.447843965118022,0.1792557739877716,1.4407448091727448,0.10160843192118862,0.2808421880972117,112.28182341051794,434.02258469712575,0.6100682919384991,207.61683656939118,0.7482783945671665,303.5246273630346,1.0,0.3636349237095709,0.20973224472898705,4.0682270126659255,112.28182341051794,434.02258469712575
13,training,150584,0,0.0002964057628201742,0.5921107105755257,0.26563435225213367,0.035302681333232944,0.2908603425247576,0.03867464897931892,0.27465963703339363,4.602081647313884,4.0607926688403575,2.4408577676989114,0.1811927142766755,1.4383671032297873,0.10302540916862955,0.27193160843723657,112.38943715819754,433.32311910719187,0.6008784479798558,204.3604432910443,0.7362176185570943,300.20537126886137,1.0,0.34679265804726656,0.21101155289233467,4.0607926688403575,112.38943715819754,433.32311910719187
14,training,150584,0,0.0002954559394919905,0.557264649535129,0.23229451131780213,0.034522572331692404,0.290143641063287,0.03875560828916733,0.26517058016348305,5.377964092274126,4.06380232370758,2.4440921332629153,0.18285319382550583,1.436489837550934,0.10426766917691926,0.2628070863915265,112.67042394161206,433.51046982008467,0.6025523635115028,205.42939774659257,0.7330891610392584,301.09015175969773,1.0,0.32311280957754984,0.21100435994155314,4.06380232370758,112.67042394161206,433.51046982008467
15,training,150584,0,0.00029439679804592366,0.538722710886248,0.21483135569889977,0.033984403405020853,0.28960822939059505,0.03876702584788455,0.25995509214078516,5.243080922109136,4.073586111759735,2.4542435121244868,0.18423973604366464,1.4347431180834314,0.10499275559758797,0.2547079472795864,113.94398633885523,434.1715651292022,0.607078135134104,208.8544070163171,0.7321019800846973,305.75133285822267,1.0,0.3062160132901043,0.21272042498256935,4.073586111759735,113.94398633885523,434.1715651292022
16,training,150584,0,0.00029322914277910684,0.5308799235184538,0.20788426449306815,0.033561968605100155,0.28914411146601515,0.03927225192276679,0.2503070050873219,5.485738373009643,4.086939918498767,2.467661414546573,0.18508536304097037,1.4338410094046097,0.10605540114026518,0.24611536243816828,114.96781552942646,435.2012046514144,0.6110554728930602,210.512961481761,0.729936858570829,306.33525199492817,1.0,0.2803386570201081,0.2083131448481906,4.086939918498767,114.96781552942646,435.2012046514144
17,training,150584,0,0.00029195386039254417,0.5192082858300809,0.19727147878935228,0.033185877196168896,0.2884716462398224,0.03890985953142552,0.24037396481975554,5.297617174189252,4.104544639707642,2.4852846438361293,0.1861596322236068,1.4327568621789855,0.10610787661892607,0.2372996987338141,116.41108010211899,436.5563206762602,0.6102828964938385,211.41957120519533,0.7291022853000648,307.970278461333,1.0,0.25980108239350463,0.20476415735532022,4.104544639707642,116.41108010211899,436.5563206762602
18,training,150584,0,0.0002905719193177626,0.5073423102669992,0.18671695262501561,0.032758911000837526,0.2875899477272945,0.039168054592962666,0.23732911367200077,5.6720868736457355,4.131111134717315,2.5113477962345474,0.1876138467706217,1.4318116137699697,0.10670592727200778,0.23101482325046657,118.14492153409172,438.63121215904437,0.6106691846934493,212.94582851963392,0.729717485025371,310.8383974047156,1.0,0.2435285390971986,0.20201406048486717,4.131111134717315,118.14492153409172,438.63121215904437
19,training,150584,0,0.000289084368981398,0.5113722286664758,0.1911285848965845,0.03265330473171521,0.28732272925349733,0.03948039700087505,0.22812982069459234,6.107405282553485,4.151388775974707,2.5308310265675327,0.1888821004537395,1.4313424923160338,0.1078904237910718,0.2251666991422361,118.09869645802632,440.42417595656906,0.6077887146617832,208.6657238224171,0.7268894738850101,302.82956232891246,1.0,0.2203861554718396,0.1923116911489216,4.151388775974707,118.09869645802632,440.42417595656906
20,training,150584,0,0.00028749233900827596,0.49048857732055967,0.1714257577514527,0.032190509084800305,0.2866116358869534,0.03959840959832618,0.22107555955935876,5.492091926581991,4.179727039208767,2.557805549118852,0.19060167659590416,1.430991979398808,0.10866884113379702,0.21917274323981428,119.46373948661225,442.68183651750786,0.6064724733890351,206.90956787584412,0.7267082522605013,300.24519680728037,1.0,0.20963031957925496,0.18855922847855178,4.179727039208767,119.46373948661225,442.68183651750786
21,training,150584,0,0.0002857970383635902,0.49601060583283557,0.17751003229486312,0.03237697462729632,0.28587143964281303,0.039945379381521894,0.2122150448219194,5.470556820950427,4.193806371306328,2.571330237780199,0.19126642664475116,1.430887379995132,0.10975998079198933,0.21265346290072737,119.96738564967654,443.8404488760506,0.6054900614245927,203.56473352671588,0.7284632406241655,294.984959275805,1.0,0.19846516080124776,0.18368453590794115,4.193806371306328,119.96738564967654,443.8404488760506
22,training,150584,0,0.0002839997544348315,0.47884748032288266,0.16141184771755795,0.03181771790174695,0.28537085682215474,0.03982595570869775,0.2072328893814364,4.53444110160417,4.2078002555176655,2.5856400808993985,0.19206390190663628,1.429778109428364,0.11023265102474643,0.20791726809174516,121.64389662036574,444.87978550576753,0.6073404295906298,204.82965219457003,0.7298748616992866,297.39057917298555,1.0,0.1984524342465358,0.1857799442999161,4.2078002555176655,121.64389662036574,444.87978550576753
23,training,150584,0,0.0002821018520541636,0.46868378878765266,0.15244017411561747,0.03154099336801372,0.2844693994567037,0.039863428152682866,0.19335861029000498,4.366109795194144,4.2193558640395175,2.5978965951321453,0.19250813133577993,1.4286392757832609,0.11073340956772766,0.2011191479514662,122.75102788968759,445.8151963488064,0.6087425126855137,206.21598704086549,0.7307714318415932,299.2164538802888,1.0,0.19573229519251462,0.1868473179100309,4.2193558640395175,122.75102788968759,445.8151963488064
24,training,150584,0,0.0002801047724619891,0.4702936860825467,0.1547643052148949,0.03142377641962461,0.28387674004291347,0.04032091552706674,0.18854454514919927,3.9759735550196456,4.249455495370912,2.627461294889496,0.19351662597702673,1.4281711004413489,0.11139029333310596,0.19516830822552889,124.74251282523022,448.1729311690907,0.6097630765709053,209.86803533702454,0.731515394300103,305.1160332553603,1.0,0.20055343714452045,0.19308994513919583,4.249455495370912,124.74251282523022,448.1729311690907
25,training,150584,0,0.00027801003221249155,0.45799339193961836,0.14345821101722053,0.031045418297551086,0.28327145439248136,0.0406182646550648,0.17769025692366133,3.5167385949285457,4.285730362282139,2.6636489535544077,0.19411677896999496,1.4276631196515879,0.11253834813765015,0.18889806625041317,126.3282703936548,451.19110897482574,0.6116277517072984,213.0116588023039,0.7333419175155469,310.221021231544,1.0,0.20209994168198053,0.19631120937894225,4.285730362282139,126.3282703936548,451.19110897482574
26,training,150584,0,0.00027581922202198544,0.4589067807457962,0.14520453860131743,0.030886327292476916,0.28260328143102087,0.040534500310085694,0.17209989380679286,3.83730188169323,4.321229228824701,2.6988605168758175,0.19474633713985684,1.42732646417129,0.11297510409167215,0.18291604635377653,128.27305511920537,454.01671819867136,0.6125433978100797,217.52166369648,0.735864713288314,317.4986937438003,1.0,0.20577494991052603,0.1995176448988113,4.321229228824701,128.27305511920537,454.01671819867136
27,training,150584,0,0.00027353400556094886,0.4489760968826319,0.1360334054751488,0.030635737792349817,0.28209933521985997,0.04063501671597911,0.16698452050248952,3.3243528125840505,4.351364527490765,2.7283493078402135,0.19552786711185977,1.4271958402673623,0.11371403623658417,0.17791021946905897,129.86829057114022,456.3953591725927,0.6101636717408722,218.76341133165704,0.7367326694899088,320.0495134065254,1.0,0.2040595705945527,0.20086585751306768,4.351364527490765,129.86829057114022,456.3953591725927
28,training,150584,0,0.0002711561181906553,0.44610434525153786,0.13393158923592646,0.030414662916750913,0.2815558254135604,0.041078239114125746,0.1611888128823633,3.296100107604001,4.391866082120702,2.766547869822068,0.19723873733011696,1.4277913309701953,0.11470247172880899,0.17336075393875527,132.98933398593982,459.25440024555905,0.6069922933119682,222.09094173545935,0.7353448933653809,326.37677987653086,1.0,0.2075459198414868,0.20541328574916087,4.391866082120702,132.98933398593982,459.25440024555905
29,training,150584,0,0.00026868736564536445,0.44299140226484357,0.13194488549204564,0.03021204081078027,0.2806389964761308,0.04132378788308143,0.15415767335411953,3.1435400595018748,4.396228579389219,2.769319848744912,0.1982840732033348,1.4283400119716254,0.11601068238042661,0.1686388664241785,134.3122354887082,459.283498503126,0.605280225859372,222.44346794404066,0.7370235778871466,328.5336382580906,1.0,0.2054912394239494,0.204557032576334,4.396228579389219,134.3122354887082,459.283498503126
30,training,150584,0,0.0002661296226610736,0.4372201178349294,0.12703899680924172,0.0300328633538013,0.27995603177570916,0.041593124919555156,0.15063286316989558,3.027706055258836,4.412618131119162,2.782984411100682,0.19957103125181375,1.4297807209715596,0.11720271721734694,0.1647785859726326,137.01491395475063,460.0224846495681,0.6010978215253138,224.95638456748836,0.7365943687764679,334.8041798260988,1.0,0.20818699375411792,0.207758597579206,4.412618131119162,137.01491395475063,460.0224846495681
31,training,150584,0,0.00026348483155186906,0.4325275940330328,0.12319251870753169,0.029852435144633815,0.279292630752012,0.04146320405802943,0.14854538512008517,2.670271118159642,4.43777128147072,2.8058287997348357,0.20119595604141666,1.430466650425876,0.1177383247390688,0.1622275958413102,140.4419718317363,461.4497261807731,0.5990900766853611,228.1702291022853,0.7361937736065011,341.412271669695,1.0,0.2097361916365261,0.20997205089779417,4.43777128147072,140.4419718317363,461.4497261807731
32,training,150584,0,0.00026075500073496005,0.4262630066639851,0.11791646281202887,0.029567307387763718,0.27860030574831113,0.041480170382474986,0.13745000109115654,2.669420935627359,4.438325938525968,2.804585820809476,0.20212039595609047,1.4313451523374636,0.1183514480348056,0.15626984457409163,140.96826537000806,461.3045520236058,0.5962143756438136,224.86172857113903,0.733546984090649,335.31902636297735,1.0,0.19828114228148358,0.20176059777683714,4.438325938525968,140.96826537000806,461.3045520236058
33,training,150584,0,0.000257942203205515,0.4237300764191793,0.11635781776850002,0.029565559644257836,0.27763420496464686,0.04225623280121482,0.13023754148226427,2.7072586287479066,4.436371882952971,2.8008459647501303,0.20358871999853867,1.4316673562919007,0.12023057284969288,0.14950213217961783,141.42080028199635,460.963032824324,0.5947789096180993,220.09830092059394,0.7320113692724428,326.17481605110925,1.0,0.1829824530224667,0.19060931120379057,4.436371882952971,141.42080028199635,460.963032824324
34,training,150584,0,0.00025504857496245825,0.41578872596671057,0.10956092560658803,0.0291677911959683,0.2768943500549344,0.042239271577224465,0.12341881263738179,2.3774345530962138,4.440561665386845,2.804384337352921,0.204336787677284,1.4315767083890523,0.12116689558850964,0.14262522318733767,142.11318736982147,461.1861085897759,0.5938918774560299,215.85163664289325,0.7318063026973408,318.1028519529611,1.0,0.16522257802214538,0.17718064346071283,4.440561665386845,142.11318736982147,461.1861085897759
35,training,150584,0,0.00025207631338642256,0.41270760372163123,0.10727370228357741,0.028997599497868416,0.27627472911315987,0.042360050831284767,0.11921348711520872,2.5428104393932367,4.45533600372984,2.818815488828231,0.20448227264724703,1.4317799610340227,0.12193665195448769,0.13621312574352024,144.54459043018676,462.01812723677875,0.595990233108237,216.64831246304033,0.7324978062645454,318.29185474371445,1.0,0.16059802049792057,0.17250762943602016,4.45533600372984,144.54459043018676,462.01812723677875
36,training,150584,0,0.00024902767557108857,0.40801802537976006,0.10407221378113815,0.02877048834841103,0.2750167618642529,0.04291625166854758,0.11564520153382708,2.28004281955439,4.465899700388232,2.828452246063011,0.20533885477398336,1.4318551914023463,0.1231415644825303,0.13023641887151283,146.28314621380932,462.5461623538892,0.5906394261951089,214.46349524352848,0.72873030407081,313.05489472752373,1.0,0.15081241014307473,0.1646782887136553,4.465899700388232,146.28314621380932,462.5461623538892
37,training,150584,0,0.00024590497660918027,0.4006828622464449,0.09787932919316185,0.028478648380954576,0.2741721483462764,0.04316318834938683,0.10957375776247687,2.205202235677945,4.480103708115475,2.841564253882713,0.20571248725340618,1.4325786061624177,0.12425289629032576,0.12405295809373794,147.40224341491884,463.4654967291314,0.5862185723551181,212.79277009175536,0.72469573843043,307.7829357634915,1.0,0.13996672269193824,0.1572100693060467,4.480103708115475,147.40224341491884,463.4654967291314
38,training,150584,0,0.00024271058783441568,0.3956965166688901,0.09439840372541466,0.028216729544879783,0.27293641892576176,0.043489258109116594,0.10147628388986292,2.2269571630915794,4.481165320686574,2.841467507184724,0.20619555312129204,1.4332592326977596,0.12586396339250208,0.11708849815348404,146.9726639809801,463.50084067457783,0.5778442257067643,208.5741513134991,0.7186248140093854,299.3039792304519,1.0,0.1295126491862594,0.14993682892090385,4.481165320686574,146.9726639809801,463.50084067457783
39,training,150584,0,0.00023944693502074953,0.39035928958801586,0.0906604994962386,0.028009981760309256,0.271549223882203,0.043831919183086064,0.09575308697783065,2.1104081107153236,4.50379397773055,2.8611193420546663,0.20785406014617777,1.4345816578927097,0.12794358754091165,0.11099818884589599,147.766487619031,465.034565789237,0.571124718629583,206.2726960710675,0.7121628323986112,294.04024893532295,1.0,0.12134969161242733,0.1439540968023943,4.50379397773055,147.766487619031,465.034565789237
40,training,150584,0,0.00023611649654027453,0.3870706404325317,0.08871279687760399,0.027840325118116564,0.27037877173057073,0.04436324734020741,0.09438403620383311,2.167607713309485,4.500741732359117,2.8547724317868,0.2096591249041799,1.4360732549350144,0.13031876922383712,0.10664205945566889,146.56907444408478,464.68247720559293,0.5618108809278547,200.33421261588646,0.70427492274236,284.7469198657648,1.0,0.11418468677203042,0.1393680507969138,4.500741732359117,146.56907444408478,464.68247720559293
41,training,150584,0,0.00023272180148118044,0.3815520906231242,0.08398911697025216,0.027583373009904644,0.2698424587327889,0.04502777645349417,0.0921137601530161,2.0920179384931354,4.49525332776707,2.8463860266487306,0.21104569862400235,1.4375853703049326,0.13295802326110362,0.10330390948680714,145.19699292166368,464.19125572104036,0.5540803479455191,194.82040013019343,0.6964013200564648,276.36821544091697,1.0,0.10851254357134962,0.13636479915648667,4.49525332776707,145.19699292166368,464.19125572104036
42,training,150584,0,0.00022926542772719986,0.3797207835101043,0.08375537825187065,0.027486412470845267,0.268344871921602,0.04567176331412028,0.08844875903140803,2.2835037307811787,4.471803432107278,2.8208019596812237,0.2114572853165056,1.4393083731148935,0.13595179294771007,0.09988257482595024,142.9429015426342,462.3428815880431,0.548028499484949,189.41119812531,0.6908835984891839,268.3881764961514,1.0,0.10331304128547229,0.13285545643858443,4.471803432107278,142.9429015426342,462.3428815880431
43,training,150584,0,0.00022574999999999996,0.37462779057796736,0.08025920209530112,0.027257344743876404,0.26697746750570517,0.04596577894379795,0.08780977495649765,2.0712580607446673,4.45402196688153,2.7992892583826388,0.21329698647314116,1.441199655265223,0.13875976760744968,0.09742271396280004,141.4219456034084,460.73632541236435,0.5393250925184083,183.3282548059498,0.6824329479989317,259.6298984234911,1.0,0.09866267788583467,0.12964665967290903,4.45402196688153,141.4219456034084,460.73632541236435
44,training,150584,0,0.00022217818786600543,0.37103164432300667,0.07785772636770262,0.027074208709573364,0.26596596508465775,0.046708985633525914,0.08703562800474865,2.2387607232505404,4.452550380188097,2.793798137908249,0.2143924997556011,1.444121850718653,0.14213469355302422,0.09589349943664809,141.29517834327817,460.28825090216225,0.5339313646942123,181.34572756607434,0.6770201442142612,256.76071044390955,1.0,0.09739255675928972,0.12888342101878286,4.452550380188097,141.29517834327817,460.28825090216225
45,training,150584,0,0.00021855270370916703,0.3689294181669402,0.07649741212061324,0.02690573675015681,0.26539440093102645,0.04703928554857742,0.0848296779852909,2.209763814385154,4.467123754558743,2.8043152045464312,0.2161149886663062,1.4464539027233152,0.1454762353562778,0.0941985336535171,142.628301598871,460.9767849983022,0.5268780283087253,181.176724876662,0.6707775361489451,256.16174588853437,1.0,0.09419107600864071,0.12590195420232653,4.467123754558743,142.628301598871,460.9767849983022
46,training,150584,0,0.00021487630067121592,0.36832815623105564,0.07766623013617097,0.0268766218017395,0.2636543892630029,0.04712702174611458,0.08378812150505838,2.3063019505504014,4.480764317745487,2.812921430957166,0.21808584195508302,1.4495162638918007,0.14813661396237388,0.0927229316352338,143.4414715069234,461.59199533846777,0.5210407844034947,180.5084232660548,0.6651024379077487,254.87036260420243,1.0,0.09209220476977532,0.12396518335250448,4.480764317745487,143.4414715069234,461.59199533846777
47,training,150584,0,0.00021115177056096597,0.3626772457344003,0.07285030442665817,0.026499203256026678,0.2631974427875103,0.048681923823230715,0.0816129350853673,2.1123851890898444,4.501318920254059,2.826204013628157,0.22094637946469486,1.4539251205194483,0.15225784231394723,0.0911171107535997,144.35654572209663,462.59288966817155,0.5114932661859525,177.8671390649441,0.6570762275380565,251.86937572130975,1.0,0.08994719690252509,0.12190804046114968,4.501318920254059,144.35654572209663,462.59288966817155
48,training,150584,0,0.00020738194173425357,0.3605279889600802,0.07175251863219675,0.026405589913191002,0.2622424519025758,0.04867806697828734,0.07874883018019282,2.15599834899034,4.502157394157178,2.8200788819571665,0.2222330632962903,1.4596001445075406,0.15638332041205374,0.08885073746909836,143.62967802535792,462.1906484721994,0.5030807676166495,173.70798400480714,0.6514249742474534,246.7291709140485,1.0,0.08684577609340136,0.1199385656881049,4.502157394157178,143.62967802535792,462.1906484721994
49,training,150584,0,0.00020356967694612404,0.3578588838351432,0.07028332684791166,0.026236717980329793,0.26121132237582856,0.04958598400930597,0.07793023073675973,2.2343404721118794,4.518352255244795,2.828844176746689,0.22363781762024018,1.4656218947544037,0.16119608517211323,0.08720471040122198,143.86760827954808,462.8911696547021,0.49837854335965814,172.77598920777535,0.6481725229865324,245.95698214430487,1.0,0.08373012319323736,0.11622641805921893,4.518352255244795,143.86760827954808,462.8911696547021
50,training,150584,0,0.00019971787117689551,0.35512481079283975,0.06986986657877346,0.026101972326003284,0.2590257270502437,0.049983891382476144,0.07726168072482616,2.2107848461865776,4.526629191610433,2.82827711184952,0.22567392586834564,1.472426845218922,0.16530717197109362,0.08600413289078453,143.88123953430215,462.8213496323019,0.49197855862042655,170.7059747696578,0.6418869940101484,242.9061858421798,1.0,0.08305854440977034,0.11550950032810116,4.526629191610433,143.88123953430215,462.8213496323019
51,training,150584,0,0.00019582944943375165,0.35188980997479363,0.06823042498786669,0.02597909741159705,0.257552386432837,0.05065710045842446,0.07724365573386449,2.158311004831125,4.553461970545456,2.846064261389864,0.22808745967946317,1.4790557281497798,0.16918781933811636,0.08524835957270732,145.1891908119146,464.1333177936829,0.48698542596619737,171.22923365607474,0.6363025065812064,243.21378577934837,1.0,0.08318774366609825,0.1149969049768681,4.553461970545456,145.1891908119146,464.1333177936829
52,training,150584,0,0.00019190736452953224,0.3489927780817311,0.06715103813206282,0.025843951706277735,0.2558704498689751,0.05131337710837876,0.07602403394768109,2.129895058299707,4.571696190602026,2.8557174773864413,0.22948656195690037,1.4862342231748231,0.17356484848440984,0.08436002485693708,145.8647691376593,464.8354189624398,0.4833037655945977,171.32041533134944,0.6319722635534699,243.25757900577287,1.0,0.08175273334723955,0.11291668233739131,4.571696190602026,145.8647691376593,464.8354189624398
53,training,150584,0,0.00018795459484040867,0.3490885404891102,0.06702860999689662,0.025820218916481008,0.2561123206939848,0.052992746086170016,0.07439727959946028,2.3185066696172316,4.595438768307131,2.8649161746543164,0.23047379996080522,1.4997846035976883,0.1807462365860161,0.08347090315706904,146.6860144223203,465.4817800502806,0.48198275533173096,172.6032451338417,0.6297642211285338,244.9178063062741,1.0,0.08177125995623324,0.11238110403200034,4.595438768307131,146.6860144223203,465.4817800502806
54,training,150584,0,0.00018397414204414681,0.3447835520677132,0.06509831795648008,0.02563174762313404,0.2539265006145891,0.052678508702612974,0.07430714149204803,2.23779215761204,4.598029201701275,2.857060624187399,0.23014684971193844,1.510553430530505,0.18556735975650993,0.08274146242335198,146.46710244431608,464.8291133630238,0.4825073442447827,172.8715120053365,0.6290202586700241,245.33448608766358,1.0,0.08128820570452766,0.1124248053921277,4.598029201701275,146.46710244431608,464.8291133630238
55,training,150584,0,0.00017996902884067517,0.3422258885787166,0.06447935832635704,0.02547264934379416,0.25214690951470237,0.053241752304876426,0.0737306072111725,2.138506531851581,4.6118083788604105,2.859676718183141,0.2306500271421501,1.5212093206066875,0.19015727157029677,0.08209462967496914,146.66604191033227,465.0055174766646,0.48071897295028804,172.94235963818863,0.6267597573537828,245.06435059171244,1.0,0.08183933889837222,0.11356837585190899,4.6118083788604105,146.66604191033227,465.0055174766646
56,training,150584,0,0.000175942296656689,0.34002705414546797,0.06307297593736456,0.02537336238197958,0.2514536293225659,0.054933982646606545,0.07215317347958554,2.138955846522014,4.6488890580417666,2.8791514131862743,0.2326189846497959,1.5368405936373901,0.19702665366490782,0.08115839028339357,148.27469647613358,466.38320863987855,0.4778623478692152,174.04569333366717,0.6224962801877074,246.73293737302563,1.0,0.08136256326637066,0.11357978386856003,4.6488890580417666,148.27469647613358,466.38320863987855
57,training,150584,0,0.0001718970033360336,0.33889606428257646,0.06219247703111736,0.025266892429140687,0.2513081664688709,0.055999861655144985,0.07252891468633187,2.201538856886367,4.678553315954656,2.890933783328583,0.23420466539390616,1.5531300568459194,0.20407914361216473,0.08070327219270494,148.8273000764827,467.2983320839593,0.4751869444126512,173.12402492780942,0.6183186448437679,245.22588779967143,1.0,0.08217445065140074,0.11441146276085737,4.678553315954656,148.8273000764827,467.2983320839593
