epoch,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh,validation_mean_ctf_fusion_weight,validation_mean_dgf_fusion_weight,validation_std_dgf_fusion_weight
0,1.0378825725070442,0.6217111289029882,0.10391526915837164,0.3092079297555148,0.016364262786939664,3.0318832649681204,21.829161249947955,16.40014926881311,0.39191553618426767,5.034120873846877,0.17069772653954518,2.8043029716826147,72.69472036281284,278.36098666472,0.3731353248636069,72.52052498831597,0.5550436839494869,115.5834362578271,1.0,0.6668886930793086,0.19998135568269473
1,0.9068488268999083,0.564476902093684,0.0816666208930012,0.2583041118476366,0.020640422637210755,2.380553551485047,21.636524068599055,16.292756307591723,0.3298676393348824,5.011727536276036,0.17965115578025426,1.9934302963980741,71.19374568182847,277.4480974178462,0.4296192438289268,92.81590654925412,0.6678446072259738,146.3616838991144,1.0,0.6756259259944387,0.20875345936185735
2,0.8927173059253554,0.5529999232662509,0.08008857965364788,0.2580596183715637,0.021116345586539454,1.5480675719097292,22.127724389547858,16.76937787513551,0.3401653719227047,5.016817954441694,0.20167566246365987,1.161294132563183,74.33533171716729,281.4770163128312,0.39457193544694974,84.13449021582065,0.7059536072641257,159.34611340718115,1.0,0.6755005647760378,0.21642262209511734
3,0.8779054309582385,0.5402363500638595,0.0788890390427208,0.25809638304355753,0.02125770957380849,0.6623966064553204,21.883086664007145,16.542210700677504,0.32295000389741924,5.017404288148596,0.20400262927821766,0.31751013768814895,72.12393448465697,279.5639991676857,0.49083400099194996,104.85453913224649,0.7285156995154706,180.37956742577066,1.0,0.6683184164654935,0.2215715096471643
4,0.8598454700673428,0.5239752695780807,0.07756509822073378,0.25798815395234664,0.02137098608113924,0.2955792254615845,22.563300351739013,17.19417337132487,0.3241772230348298,5.044430647935657,0.22287426300046678,0.29623872865811357,74.38023273714995,285.0198559462003,0.5689452901453588,125.11998469899326,0.7799969478463241,195.43894910235684,1.0,0.6706419064949417,0.2302941666161893
5,0.844732794742319,0.5098166630481153,0.07660811227318699,0.2579935705065659,0.02145660809955265,0.29299085080315257,22.551974165831194,17.169348454485977,0.3526147461722382,5.029509815172212,0.21205461213495883,0.28882132863048776,78.72064748988676,284.81402301614355,0.46467132120102245,103.91483731186334,0.6902874747243524,155.8121445239475,1.0,0.6799723423722089,0.2327316545641022
6,0.8387922056253623,0.5043714893246916,0.07610153386685589,0.25801104363595445,0.02142318582598093,0.28671653147461523,22.64366971734897,17.225014556093143,0.36847974530541544,5.049668749319163,0.2235203261409478,0.2835370017923615,80.51546016246459,285.27535641372896,0.44800370073633206,104.73766483939829,0.6446243943382549,159.62081495036674,1.0,0.6685918426892071,0.24214932687798738
7,0.828310443443018,0.4951155834810611,0.07513200650167795,0.2577610816849418,0.021333974587429336,0.2804373097173044,22.956081550676217,17.531606762792883,0.3823588450380754,5.041620828389108,0.2209740977552476,0.27437642725951833,82.89291733805106,287.80301430602884,0.4184359620006867,97.06946995357389,0.6285910495593453,150.81757979414655,1.0,0.6866961917220094,0.23728111806966593
8,0.8196350000711761,0.48738964204455676,0.0743441647759038,0.2576090768102434,0.021273723432393764,0.2708452507011331,22.978144474429044,17.538368938983858,0.4102590335018168,5.029038408282738,0.2132910890162547,0.26511686644647464,84.42368235411062,287.85851544275414,0.38267330510091185,86.38435079737515,0.5747873030407081,131.7784525215737,1.0,0.6771078171958718,0.24276926228956644
9,0.816376698991254,0.48435704344097896,0.07401816186748213,0.2577203901932783,0.021249457907905688,0.2598506864584975,22.945268211439654,17.51083970093251,0.4044716268030828,5.02949295842932,0.21245666583453157,0.2516700050180559,82.40411559748888,287.63250303968084,0.4064562588226317,88.36869312234128,0.5818549463965511,131.4112644627077,1.0,0.6878204869640028,0.24144051268803782
