epoch,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh,validation_mean_ctf_fusion_weight,validation_mean_dgf_fusion_weight,validation_std_dgf_fusion_weight
0,1.0437099545288913,0.628769991539075,0.10386487919415723,0.3080271346722214,0.016664554171139292,3.0312889394003237,21.95861488097017,16.56696066538509,0.32685732273296453,5.061916611391547,0.16813093055141123,2.7126436104173584,74.57127046157565,279.7730609992439,0.4601026286673534,94.82591949110106,0.729359810766472,172.93780350151178,1.0,0.7293523982236033,0.184597280684689
1,0.9023101488890563,0.5610210716295403,0.0807749597175791,0.25838214257748177,0.020721464579400526,2.111252767738572,21.551643594224515,16.216195400253824,0.3014178691195025,5.032174206571307,0.21013759047047106,1.6455792344051736,68.06842349556246,276.79546446489303,0.5346848651329594,114.03172818440373,0.7620607760100722,192.47015327534243,1.0,0.7057429301980241,0.1911606041008342
2,0.8825238499185305,0.5450050194949885,0.07852043066663035,0.2580150662541882,0.021298319704482517,0.9620353629614061,22.295880975702936,16.88432583043835,0.31268928735455676,5.098162383048331,0.211063025604528,0.4928708640971309,75.22546784910796,282.44008375954036,0.5341173553088397,113.27200125156185,0.7363893022013659,173.9708632214886,1.0,0.7082460713511153,0.18494015115394027
3,0.8667952845821615,0.531402079475836,0.07712101162488227,0.2579513682417313,0.021387505547519847,0.299434416687837,22.350330128963908,16.983583228629993,0.30548842046979063,5.060676792357447,0.2129802874927852,0.36841013126055655,72.35636739726105,283.2690541900787,0.569026362977376,120.96640354508841,0.7610640570752737,187.71968468480551,1.0,0.7073649605492744,0.18720623196507466
4,0.8543527956991255,0.5201986523136666,0.07596785465483585,0.2578708272869749,0.021486453009250134,0.2939764429262868,22.957865131079394,17.567717810914722,0.3287740352532541,5.060795325797388,0.22907883988500846,0.34876490093292656,76.3744547423583,288.099257351181,0.5090467742550837,116.38593518256886,0.70586776544199,186.56569244767823,1.0,0.7045227757513917,0.1957771581142385
5,0.8438716948303783,0.5108119129641874,0.07490491600149016,0.2578465351330116,0.021452142822770526,0.28687760566226567,22.780442572358382,17.401336877866154,0.3479428812665307,5.030666952367535,0.19949143491446616,0.29666957334903415,75.08761235628947,286.73175522066583,0.4123554995994048,93.09812138488195,0.5864045629697455,142.58670528878022,1.0,0.7111542529877164,0.19375956900222316
6,0.8394827052919,0.5062868867898224,0.07468115964201691,0.25821633916477416,0.02156499233056407,0.2767561995988766,22.168044508591635,16.760605125323142,0.351473192496425,5.0554659168775435,0.21814733461733862,0.2829078614261503,74.0020135384178,281.4033921892778,0.42966216473999463,88.77995249936811,0.6043979626874213,145.40470674734607,1.0,0.7210022918071284,0.20091983488519105
7,0.8276421922682751,0.4952457218468768,0.0739369912120226,0.25817408494954946,0.021605580163211548,0.26379106421591886,23.70007968966941,18.261047333385125,0.3433789021459299,5.095132818466669,0.25056059332516506,0.27016360388681354,77.30474552892274,293.72932924710636,0.4636936782266987,105.20011215323481,0.640246461409332,169.30621745164245,1.0,0.7379972913347003,0.2083325983615759
8,0.8194536802933028,0.48813834368950093,0.07299348380823797,0.25804733850952344,0.021534468150693042,0.25298038260910044,22.4332640810179,17.022030744213417,0.3616748833422313,5.049088540755718,0.21910258838637198,0.2510740299788768,76.10768903159098,283.5895053019747,0.4384180305978406,99.78050026259253,0.6022376101636717,160.58714934509842,1.0,0.7147857530956334,0.21669789430129024
9,0.8100735137061172,0.4798671567711242,0.07211623175583344,0.2578280716412193,0.02152347600595584,0.24053003945296444,22.19064391731595,16.791022363055404,0.36051826034527057,5.038642165510636,0.22399610057343136,0.2372243194046181,75.01446839415136,281.65861701748975,0.43010568082102935,85.35579410317352,0.6162107512113235,139.89953950929475,1.0,0.704220867589958,0.23293060928119244
10,0.8046681425586734,0.47469817971054035,0.07189748720894198,0.25782277397770675,0.0215198444316387,0.22818185392470922,21.969297954915618,16.587872384326047,0.3411873723431966,5.039793734958369,0.21849288145248416,0.22567903054064795,72.98264240353525,279.94957588779357,0.4678665445805196,98.83840316103569,0.6549683339056122,161.53192265115314,1.0,0.7066385901455003,0.244820018240083
11,0.7986720144581371,0.4692985159026312,0.0712296905780426,0.2579049408562768,0.021523586070217964,0.21734678396652693,22.65804049858065,17.219183375067388,0.37461406331480784,5.063799304236782,0.22656833375610655,0.21677430884487722,79.70116467494265,285.22707850979685,0.45616344282934645,99.6432707276704,0.6215949410552821,154.8013357009879,1.0,0.7290906329433492,0.2401567391274553
12,0.7889578891489588,0.46021495155274283,0.07072186805820395,0.257791531117729,0.02160324507427583,0.20793440075609415,23.03339424295462,17.547268855117395,0.4210293238388396,5.064663592410044,0.22508730476565852,0.2076323161998957,84.9772532025259,287.9315255545918,0.3703454656441952,79.80276073484772,0.5353859066804013,127.05230837005456,1.0,0.7460169294981003,0.23853706499001884
