epoch,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh
10,0.9166210368225788,0.569478679555067,0.08246696945753151,0.2644137373451305,0.019989829259475247,0.24165767464017246,22.68531124508359,17.110830605383104,0.35247000505197124,5.221532244590026,0.21196665051093144,0.26515325810429813,70.33009748970792,284.3282535211523,0.35848975620922513,75.55602177401663,0.6597945519056885,159.94244913126883
11,0.9136644776273926,0.5665616593786702,0.08230198950196539,0.264546741037681,0.01997359173226685,0.23411606073519595,22.6561946480327,17.09472490318228,0.34906302211100304,5.211960144051906,0.2014332944016677,0.2462184669852216,70.13694998081972,284.194412588869,0.35810823699973293,72.513779270422,0.6482249818778375,152.25359190648726
12,0.9151937036715607,0.5680655191167747,0.08236230459953905,0.2645186284595014,0.019987939140606457,0.22726440741290618,22.332468419775914,16.806491236904776,0.33774426318103884,5.1878042181343424,0.19622477229929333,0.23163171185022144,68.5736530937482,281.78832317461996,0.3620521918278585,68.55794097584864,0.6496699858837892,145.77056977211382
13,0.9157660831054572,0.5691595645292349,0.08233212552215775,0.2640357364101081,0.019934622100111567,0.21872248208766185,22.08176155239463,16.583831112099734,0.33619779152749835,5.1613028091241535,0.20951789530823228,0.2212734138807334,68.19875123528021,279.91547113595107,0.36296306894052116,70.07467839868042,0.6483060547098547,146.4041958692796
14,0.9156026133578818,0.5687508202328408,0.08226594111867087,0.26435270785016907,0.020004178173027173,0.2131374366862936,22.61160514977256,17.071129199903243,0.3456696732238547,5.194379655074866,0.20805154261515577,0.21903446293694484,70.3307865622079,283.9982017512868,0.35440273167753994,69.48866621555001,0.6406327496089428,145.2143877153199
15,0.9160792959562692,0.5691815728743216,0.08219364149755233,0.2644752238837766,0.019922747530419223,0.20893424754992146,21.793603147056537,16.34503388446461,0.33035820212884176,5.117793051417863,0.20730372345009135,0.21129654467624345,66.55821959850766,277.8928561189771,0.35920987371714164,68.34942444623083,0.6415340887413681,141.33122447099976
16,0.9129910687286795,0.5661274992750186,0.082057193097467,0.26458340158199567,0.01996071661255995,0.20301044883318567,22.278263870387487,16.789368364918595,0.344287494382324,5.144189140546751,0.21038393190739677,0.20919249402660792,69.98057891180885,281.64473322466097,0.34660066384342453,70.7674279949556,0.6318387318301476,144.03573866291825
17,0.9127450451696726,0.5661456219596254,0.08203371289676775,0.2643475077177272,0.01995246664145357,0.19825258323687434,22.220476647780323,16.733975843000163,0.3408575238615421,5.14521785750789,0.2204463542692207,0.2053805680273326,68.96951344825408,281.179753659167,0.35648201136927243,71.59894493917749,0.6486065010873298,150.69596648502775
18,0.9137277385501458,0.5673627429926547,0.08199709563009647,0.26415317879300504,0.01994193560792451,0.19478017063516398,23.072697776284155,17.511617882463973,0.3537171805298573,5.206952902336726,0.2057879896585273,0.20366763374114236,72.59261346209905,287.6388976900665,0.34685818930983175,73.11778463903812,0.6406375185990615,150.35099074279407
19,0.9130871802373395,0.566254092279753,0.08194230016054466,0.26468166279418853,0.019971640690951524,0.18915317101652157,22.367029844585513,16.867030658980788,0.3391224083202756,5.160466785820774,0.2116189414105096,0.1980537421420631,69.72114086613206,282.2953911122501,0.3562530998435771,71.31336385785072,0.6396074167334326,144.76409616608962
20,0.9129872639818963,0.5663032790896841,0.08186959311962634,0.2646068556152558,0.019960174425886077,0.18757606387846545,22.36956000147449,16.87242892746356,0.3441650589137734,5.152562438082805,0.20745838507374603,0.19759905550113405,69.69255945142307,282.3405694500066,0.34507458700545574,70.71002825291326,0.6406089046583495,148.01312157824958
21,0.9113429052948848,0.564888961076573,0.08185637717195608,0.2643950243055205,0.01993482187715598,0.18260711946123884,22.152859180316344,16.686646311500496,0.33685834630616024,5.12895028338585,0.2172913826896306,0.1873685895758771,69.8671699050345,280.7818261242664,0.3548128648277441,72.30695528520349,0.6410428827591469,145.4426937283011
22,0.9138628024349322,0.5668146099642379,0.081827589485303,0.2650189833385758,0.019966909664989787,0.18164727845906242,23.470379162043812,17.875924555543214,0.356854710407718,5.237193215662276,0.21372583176553953,0.19344238557422053,73.78154843445976,290.61547680887816,0.35402598145816644,75.6519361503758,0.6430744725496929,155.49449509509367
23,0.9123579276449899,0.5658453445156708,0.08173722994396758,0.26457649916656073,0.0199641973195358,0.17889316436517677,22.226913707415886,16.746585844893254,0.3367401790720205,5.143188279619701,0.2136450072448145,0.1859702201532638,69.64398729172181,281.2856761923413,0.3497434283316165,72.02244384551393,0.6338035557590325,146.91540247445013
24,0.911701931391635,0.5653773011437591,0.08173224143492396,0.26439592616563484,0.019913338053010127,0.17655042871496512,22.516720992970402,17.01353127037693,0.3454122624159732,5.15737688111663,0.2156906622606198,0.18591460791450898,71.5183899384517,283.5186936751256,0.33938041280378467,72.68253355319868,0.6225487390790126,146.58431736600926
25,0.9103165642607742,0.56390851111987,0.08162552820107587,0.2645882234224645,0.019957820078713998,0.17434325198579878,22.577713463258878,17.07086688688749,0.342087506652697,5.164353981455499,0.22138188495235153,0.18426421495478337,71.1676918691401,283.9960205834803,0.35635801762618746,73.67048442954533,0.6416962344054024,149.671381931131
26,0.9118505206455256,0.5656625682100282,0.08168378778799933,0.26431371047167496,0.01997113819028043,0.17048302609728516,22.197481565707005,16.72037300574257,0.33864318698907286,5.138069611257207,0.21722657138830728,0.17823095847365922,69.33846839001576,281.0654406001828,0.3541070542901835,73.65428147824089,0.6390589828697875,149.81056954633192
27,0.910887291745321,0.5647918424645935,0.08157522810431445,0.2643312971077217,0.019946480597486303,0.16897751021377994,22.62505929076359,17.107844183043017,0.34521960444672506,5.171608620961853,0.20694455964162672,0.17921366918219353,71.45434129274058,284.3034404334637,0.3421178131318912,72.18991076176272,0.6229016443477929,144.45433103289173
28,0.9117534101761321,0.5652857857146951,0.08159589693209249,0.2646845402676812,0.01994218288945762,0.16724493838525062,22.648944138762566,17.134313933230672,0.3490895571772773,5.165142656448805,0.21610306762905038,0.18219545847547947,71.19826993985558,284.5232937624465,0.3453082675212697,72.9605235665608,0.6320294914348937,149.86306448449602
29,0.9139051114670622,0.5674250273726864,0.08160962791280457,0.26468467615246766,0.019965884287483682,0.16581456937574235,22.363649747635552,16.87734049269212,0.3446332057197143,5.141269479392066,0.22896822981049889,0.17829551391795584,71.36894613962173,282.38165184481363,0.34641944221891574,74.00302415448786,0.6343329136622029,152.2278200230819
