epoch,stage,trainable_parameter_count,early_stopping_wait,learning_rate_default,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh,validation_mean_ctf_fusion_weight,validation_mean_dgf_fusion_weight,validation_std_dgf_fusion_weight,validation_selection_total,validation_selection_mae,validation_selection_rmse
0,training,146300,0,0.0003,0.7299420221782296,0.4533493985317185,0.04914862965949143,0.22444186366951885,0.02954439877006533,2.9725861849963917,1.2803961230563232,0.7956516715759023,0.21247953463729935,0.269880917252877,0.06709659178203503,2.3169010558744527,90.17389585024834,435.07192267002296,0.4305110449811148,81.24666368157692,0.6468419747434283,150.68652019607703,1.0,0.5574854230449581,0.27366363709985064,1.2803961230563232,90.17389585024834,435.07192267002296
1,training,146300,1,0.0003,0.5778845342003309,0.36849777536560074,0.0457197082925752,0.16226649926392162,0.033901723986987826,1.366651874076271,1.305152871672316,0.8259622600294979,0.21408540778385668,0.26474211878261894,0.06715755939101606,0.295938509323374,92.98004869697778,436.3245066797521,0.45210026324825453,87.96164353408398,0.6378524283697684,149.65929682581978,1.0,0.48056794057011193,0.29024833770241326,1.305152871672316,92.98004869697778,436.3245066797521
2,training,146300,2,0.0003,0.5700650718130298,0.3624070037643398,0.04525191696096569,0.16207752356451727,0.03387681776330454,0.29475109830012064,1.2920573635042376,0.8160701591410217,0.21317810765802825,0.2624588657553851,0.06507181822213262,0.2851602467516951,92.85008249235173,434.4465268091681,0.4498874518331998,87.02230419420758,0.6340372362748464,146.45255342908274,1.0,0.43014716643605994,0.3078198401091606,1.2920573635042376,92.85008249235173,434.4465268091681
3,training,146300,0,0.0003,0.5660126992525136,0.35864750097030745,0.04504146707931648,0.16201427579072003,0.0339303173138409,0.27552516022758955,1.2604468847059256,0.7876131128593538,0.21123856883971462,0.2612679697128896,0.06758727007321148,0.25964438574489035,91.45969362722086,431.91456558487454,0.469082637060776,93.91638313530102,0.64920739384228,153.01958352260263,1.0,0.4159004041437364,0.322721252185351,1.2604468847059256,91.45969362722086,431.91456558487454
4,training,146300,1,0.0003,0.5626754845762441,0.35555708195999636,0.04486959927952459,0.1619603598598183,0.03392978450351654,0.25451411487355863,1.2862890537521638,0.8123008069497327,0.21392876261676172,0.259752158346323,0.0671089672015231,0.24021225635555415,93.0839587649642,433.74512901684943,0.45592022433329515,88.08204652567147,0.6289439548281256,143.6295724183072,1.0,0.3673769723208838,0.32797687824206195,1.2862890537521638,93.0839587649642,433.74512901684943
5,training,146300,2,0.0003,0.5608747923822429,0.35381697705471676,0.0448132718097664,0.16197693610579286,0.03392090405718307,0.23368786004907618,1.3543020057244337,0.8694605536164525,0.22308303758180514,0.26147549326610575,0.06414135858199956,0.21876559804502907,96.54589975083518,437.06339250846287,0.4256323680897333,82.17146956132444,0.6047699439166762,138.960919765318,1.0,0.3541267169872201,0.3344452830485542,1.3543020057244337,96.54589975083518,437.06339250846287
6,training,146300,3,0.0003,0.5587889025365343,0.3519227297636842,0.04470211087879405,0.16191464423274343,0.033949322876866445,0.21546718187489977,1.340843719855263,0.857010928760667,0.2251001525228133,0.2584621027185345,0.06450364324857431,0.20603413740871182,96.27091017741239,436.6990870536143,0.4243828926786464,82.40638468671311,0.6018751669146541,138.91151891441095,1.0,0.3547667407702064,0.3409308409686914,1.340843719855263,96.27091017741239,436.6990870536143
7,training,146300,4,0.0003,0.5574967840348494,0.35076684551476917,0.04462603158736786,0.1618702685693579,0.03397621121441458,0.19966408357739424,1.317277009029799,0.8414962224212899,0.21551227799250172,0.2600168107642221,0.06534082176375064,0.1863542303342329,95.32974613063516,435.02735292305726,0.4439357521651215,84.12581028122734,0.6266500705810537,141.15864760978215,1.0,0.3374756620247813,0.34107119810016295,1.317277009029799,95.32974613063516,435.02735292305726
8,training,146300,5,0.0003,0.5566306814018518,0.3498892416595749,0.04461309654876531,0.16191078315639484,0.033938603060954725,0.1836225453778731,1.3728780109480943,0.8904515528270933,0.21932120300374036,0.26287125839655767,0.06526648821738788,0.16871086500104973,98.35976225690072,437.12773806151836,0.4418517034832704,85.17559920870532,0.6170739384227996,141.27935447545877,1.0,0.33031065802122805,0.3405272548155285,1.3728780109480943,98.35976225690072,437.12773806151836
9,training,146300,6,0.0003,0.5557605301297052,0.34908475360655106,0.044570590429061634,0.16190203931828603,0.033941305242311655,0.16920719501615114,1.3040687422553447,0.8292517289732501,0.21224804073840778,0.26234521528287463,0.06767038733306051,0.15608917463933683,95.24714650456869,433.6723003368898,0.4618957689519667,90.427305352178,0.6431889283125405,149.77767541835965,1.0,0.3223706426216979,0.3407552883084844,1.3040687422553447,95.24714650456869,433.6723003368898
