epoch,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh,validation_mean_ctf_fusion_weight,validation_mean_dgf_fusion_weight,validation_std_dgf_fusion_weight
0,1.3339613308207794,0.9167628533405098,0.05344381379758071,0.3607986165694589,0.031319258061182596,2.9247296411617225,7.2000345330810305,5.404386473207544,0.2964118641218209,1.4964441579175074,0.10257403234324099,2.6894118711906643,149.5019250699253,470.6787073776221,0.23721910648201136,83.63283364376478,0.3683377208042425,118.10191588961933,1.0,0.3837640924312927,0.2917511425395338
1,1.195990492519048,0.8430962531373972,0.047924926478562314,0.3023951270474532,0.03744741871003585,2.536738360453233,6.676884745467142,4.961448455200195,0.2296830218703602,1.4832806546964614,0.10662210983922092,2.36604343001488,120.56977323153924,450.9782444850339,0.4429628781809164,170.70767383416074,0.6543388272099501,261.28878466906787,1.0,0.384679841702344,0.3354458077528935
2,1.119872041279963,0.7700932501400266,0.04552706370466608,0.3019747762567173,0.03729172494707075,2.239664860832283,6.549350017238921,4.851721576395495,0.21176073977678309,1.4836698751677033,0.11202726219285608,2.085789462064761,110.4145934879291,445.9634761600329,0.4954456144366869,169.83630607214647,0.6823137232459654,239.53953399664024,1.0,0.372948269510955,0.35550946730471084
3,1.105576894599173,0.7567883359629662,0.044600332278362555,0.3021852657902463,0.03709452381325358,1.9658603980161342,6.293252667034602,4.638108073842581,0.17632297070519362,1.4769072845041806,0.10374529647169839,1.8106074316681449,109.4994221418399,436.03543758579315,0.6940025180267827,238.62586672669633,0.835450764946015,322.6797273657768,1.0,0.40859353203497156,0.36887500918869737
4,0.9843404950162771,0.6405646760982339,0.04196739423244692,0.3000904769884854,0.03676796363814363,1.681183363552681,6.436202453621413,4.779780207223371,0.1868364997084468,1.4678970227124382,0.0972083218920585,1.591434872462873,107.58608938115796,442.64474311480166,0.5836480866811644,196.97611823876426,0.7800064858265614,284.67219400072963,1.0,0.4277099239744792,0.3712311058930195
5,0.9485038261821516,0.6073740840925126,0.040791203549717756,0.2988063043305552,0.03711651448499238,1.495113849509541,6.421822956883554,4.777803017613183,0.1754342517374759,1.4670945391650738,0.10089658521059497,1.390258749603502,103.42853454075221,442.55319589864496,0.7144281027049711,234.06524947183433,0.873216397695624,331.7193815558711,1.0,0.4013132171598841,0.3701294966124525
6,0.9302491499441343,0.5899654015517621,0.04011749565051003,0.298911935525191,0.03677740026527849,1.2175411738677453,6.430644955308258,4.783606834762942,0.1788421365487551,1.4669401900755592,0.10389189165875638,1.1520433072791678,103.58173716538083,442.8218959532856,0.6785891419632979,209.87140317549168,0.8486465606043264,301.78810128768697,1.0,0.40714843644921545,0.3734321089865693
7,0.9168692907687549,0.5770393809550147,0.03980751197003943,0.299015621155855,0.03672414458716617,0.9700545517841821,6.395579616599407,4.739538533533139,0.19394330860175174,1.4610946689483686,0.09696753033949237,0.9061577796963324,111.07247065431737,440.77746469297443,0.5893422608828355,197.33712658062217,0.7912422265461065,295.76216070125616,1.0,0.40724218116822253,0.3767915664505742
8,0.8915318037230001,0.5530594650624309,0.03935802156306606,0.2983786566423276,0.03734174044668269,0.6983126798111188,6.39125243308575,4.741013611919382,0.18776756919825788,1.4617522227078679,0.09857896450065742,0.6204971132841128,108.56730494383322,440.8460516020709,0.6174840715730037,199.67613452784613,0.8184588531532563,306.5284282481592,1.0,0.41856496270675925,0.381313530072018
9,0.9063418693365669,0.5673284752198147,0.03999511604875148,0.2985694847156273,0.03696542992325056,0.41182611100699706,6.389803701161288,4.74454303606074,0.17808205438305588,1.4666872519671004,0.09558157417106693,0.3958969618555909,110.65195608326418,441.01011345893943,0.7013133798786769,241.96078060767664,0.8781761474190225,377.7123243446811,1.0,0.3730573202279226,0.37193577028993935
10,0.8776584393580489,0.5392272772029345,0.039309002948900613,0.2987862684186126,0.03744422671863637,0.2984492002199779,6.625869482058102,4.974116742047682,0.1864113211341836,1.4649139140907723,0.0970811424279112,0.3303901547866868,122.06138394453903,451.5536318561572,0.661516157338522,254.33275837196214,0.8242865590782495,380.2552710753596,1.0,0.3895913484982399,0.3825450188037009
11,0.838251538510371,0.5005782691642474,0.03899601776042622,0.29834265105746477,0.037479768274705345,0.29712167268182804,6.690535124338872,5.031874263163665,0.19819234425978666,1.4600615277523967,0.09345637257518438,0.31345560427687325,128.9416286600509,454.1677036082242,0.6219764602647744,246.371123593446,0.7740166342375339,363.29605898108144,1.0,0.3635301353466524,0.3796873440309539
12,0.8140153037622937,0.47743762182072264,0.038018797735592864,0.29822086788044055,0.03748115145031516,0.300534657231373,6.807078623351767,5.147119933837372,0.19969089582512986,1.459822059263947,0.10421598532990847,0.34146708968412387,126.3015037892607,459.33919698166477,0.6200784021975506,224.74295717029588,0.7751087329747053,331.169716510363,1.0,0.35730771910006787,0.38066947919483024
13,0.7998222817642798,0.45906529615992825,0.038732032842803174,0.3017021600639943,0.03754720387007358,0.28524755528555557,6.609732359675039,4.951110409067033,0.20248165143671018,1.4557816742263718,0.09653373329354543,0.2622037063552843,119.90142632484036,450.5081600916292,0.5474419137003548,180.53230934918784,0.7183911334935714,264.5714137268823,1.0,0.36446158698848485,0.3852299931741471
14,0.7245601296741989,0.38824271625503826,0.03689144731497902,0.2991179537199586,0.03687319440474638,0.2711381726835737,6.746248559354099,5.08103018871889,0.2105978306605039,1.4542562837574,0.10001598232460605,0.26415038944191227,126.45736303013287,456.38067028684134,0.5228243867078708,186.13100915109592,0.6835107397657472,272.7807270504273,1.0,0.3650942937015491,0.38787323321718903
15,0.6798430038790704,0.3455119048544424,0.03613260782869761,0.29788894246059683,0.03715380969062945,0.2723939545491384,6.581810407806135,4.931458952085942,0.19830678056815101,1.4516823987308214,0.09946022021488383,0.2627870217775799,117.59684183316404,449.61321710987625,0.5615628934416848,186.6383709815297,0.7250057227881423,272.9560524892936,1.0,0.38012629067227865,0.39280296499818385
16,0.7276171652969123,0.38915719557655365,0.036785992211185344,0.3013636101909536,0.036188777151848144,0.274173753589935,6.54696129272851,4.889757496840877,0.19925349006399254,1.4575966441170485,0.09085004605652199,0.2626847856593539,115.89725403598143,447.7081554859171,0.5443611460837053,165.17527480560403,0.7161926290488726,243.3009585595623,1.0,0.36666249332003736,0.38746535288494466
17,0.6656384406346517,0.33101926578442786,0.03556620813663608,0.29875261813186704,0.03733664553443391,0.263012613608037,6.500725653025512,4.85763837951543,0.19140101792635109,1.4513421520898628,0.09668093829936883,0.2475937010290367,115.75018619553217,446.23531912976523,0.5846400366258441,191.38717556709253,0.7372763343634352,280.6458079608156,1.0,0.3640689203664669,0.3882742105670365
18,0.6566701762151682,0.3233064231860321,0.035510084422984436,0.29755824449730717,0.037086561465756854,0.25833862434529187,6.676784022319054,5.004314771391724,0.2198195684600152,1.4523006746633056,0.09870973918908887,0.25034890388260855,125.4169499185993,452.92225946913607,0.47431421922093775,158.39290062795678,0.6340896951661517,235.11264227983958,1.0,0.3673913610108428,0.39005846922990095
19,0.5909165650255471,0.2603009314645065,0.03407643533455283,0.2962463714134103,0.0376792842596407,0.2551484871409774,6.55492379125713,4.901309588249302,0.20593440307811017,1.4473369954350244,0.09968734336907147,0.24316150136611767,119.43359751303126,448.23670568434676,0.5232154438976002,170.09013678208814,0.6746928770363588,242.66402270873868,1.0,0.3838189959612475,0.3926897234138967
20,0.5994583068687686,0.26686173299473986,0.03422298629409042,0.29809049098174506,0.0369475205662774,0.2461491992135253,6.442013095016711,4.804188351385757,0.1877097239611459,1.44978192237728,0.09765935514437343,0.23539448679823807,112.82843703353315,443.7735057304095,0.5961428407920338,208.7603400647629,0.7498187783754912,299.4655560433835,1.0,0.38616733158800404,0.39305368448831446
21,0.5848737188053114,0.25421035464863323,0.03380223525254834,0.2965843820506043,0.03715525646192343,0.23958938874292987,6.683117140869473,5.0149511133810005,0.21732296348871663,1.4505207828398807,0.09896855612158693,0.22341974752608598,129.57002126559757,453.4033349729884,0.5129287322116669,190.92453971048653,0.6658273244057838,277.3500549775142,1.0,0.36221808123936944,0.38817864247675293
