epoch,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh
0,1.6274921325546752,1.1255637395418017,0.05904967771204421,0.4399897537677675,0.03345393800204146,2.855496601891639,6.245989767948175,4.590048354471679,0.17957052489627728,1.473954746194582,0.108836189321291,2.307318475435538,93.035186372879,433.77046216615054,0.6070352142230361,161.31133170919415,0.874766319484186,281.31806328777753
1,1.5351855530998055,1.105704856061298,0.055119158203234944,0.3725024082666784,0.04061060577892186,1.8185219974497433,6.234283673731894,4.590274325664586,0.17079184912132347,1.4717287496376144,0.11290046164510766,1.3759824702160384,93.72845479243269,433.78114735439834,0.6757945137537675,179.02230240583629,0.9027936744115066,307.48406315275554
2,1.534735783450396,1.1062407598709025,0.05442093448648702,0.37312576631209177,0.04103567104439416,0.9072838824832643,6.197636937819139,4.563204144597646,0.16650482400428024,1.4672104458204052,0.11351813034759829,0.6040389389055496,92.81321451953319,432.5001916761456,0.6758469726450727,182.34257554303895,0.9043626721605433,315.97462718419746
3,1.5261242946337874,1.1023023568805481,0.05397840667447109,0.3694788982123713,0.041313067268280886,0.3233213825999612,6.111929983990449,4.482786181553281,0.1596838696146122,1.4687337503647304,0.11722405612126761,0.6088371358208953,96.65516022055685,428.6722416524083,0.7597048948914578,209.026481624634,0.9324329479989317,357.548483416433
4,1.5123580089144295,1.0893973352711692,0.05375159203503029,0.3688922794819532,0.04169292884211082,0.2751068017833656,6.158559471539342,4.5281469343372756,0.16131710504740562,1.4686045424906753,0.12479768659251361,0.36617008866728395,91.62236125815497,430.83562735145256,0.7328220975926137,203.5802877370188,0.9264955553012094,358.33877802973944
5,1.5147832590527466,1.0952223214699566,0.05341466419404743,0.3658462398322899,0.041823962964323634,0.25821452340746753,6.12772657976443,4.4974768112688706,0.16074080595803558,1.4689860620202373,0.13096179745991593,0.3919456963089138,95.04650666071437,429.3740712680196,0.7356834916638053,207.82433227431946,0.9249217885620541,371.23746273481316
6,1.5007330812430535,1.082066095358025,0.053122435776479134,0.3652623878794087,0.04232580316758285,0.23983813896832396,6.123936920042297,4.508844415867322,0.15549011141636546,1.459136739811953,0.12211907678494277,0.3436077157890577,96.23150417972178,429.91636733651603,0.7699057647552554,214.805136232164,0.9339971767578498,385.21798755770476
7,1.5075611824209973,1.0908529613330413,0.05301293528715401,0.36342545546349425,0.04273509361501493,0.22709143035532225,6.1323842413265535,4.5024362774558355,0.15948138581080404,1.4699747361617133,0.13308799077160943,0.35886579213705083,106.71256009300127,429.6107471908633,0.7864636984472169,233.35165195582246,0.9398105757124872,416.07604795577237
8,1.5026727905452115,1.0881064007596775,0.052829581231806366,0.3614751241623683,0.04311047342792828,0.21857563804664176,6.147751798594252,4.517072435534951,0.15965328445105711,1.4705926570271728,0.138379168637328,0.29497690116279907,97.64723915151617,430.30845143406907,0.7404810957231697,216.69198933355747,0.9207679981687078,388.3925547271422
9,1.4971692396226228,1.0859047468094623,0.052772460853892214,0.35824039380819217,0.04360196058476716,0.20804280094278177,6.189297909385022,4.543693445610769,0.16291457036256626,1.4822283853474343,0.14465397967907606,0.3167089671476408,103.71988684527727,431.57458872319296,0.7411106024188318,229.54944045587968,0.9178589141963298,410.5003065939038
10,1.5024213398243957,1.091584719016499,0.052600479778049804,0.3579934357219357,0.044201539649562575,0.1985029767376554,6.182041613735779,4.547183270846831,0.16419532621308994,1.4702588338227947,0.1322313566133934,0.27209775459545354,100.67499679769764,431.74029522454606,0.7229884399679524,221.29976798863072,0.924483041471138,401.16230780969823
11,1.4873618084716698,1.0788047475753964,0.05235949090963603,0.35596163698873334,0.044848524500224154,0.1910893803609913,6.214120147615258,4.567244216688451,0.16337716296789329,1.483105267505614,0.1444691054781378,0.24907351143916548,98.63131481355633,432.6916012591949,0.7170415092899928,217.00359075149746,0.9139483422990348,397.719466168188
12,1.4837623566329259,1.079310995992007,0.05218078716281,0.3520410683492981,0.04502173600839033,0.18448897068850872,6.240173867469701,4.5977554680822,0.1590746455470157,1.4829076825135514,0.1452140451188377,0.29089977830747343,111.80439646120068,434.1344829968892,0.7638777612452787,242.34629354833132,0.9256419060699707,431.8366845175928
13,1.4874490079045044,1.0824830664448757,0.05217700601486203,0.35256524970335623,0.045604184321036405,0.1780989653077535,6.220567626294691,4.558835242075136,0.16035496092854368,1.5009817635058278,0.15590983084461074,0.2397717504352894,105.04388646390709,432.2931031052483,0.737018808897028,230.44659103644463,0.9146350768761207,416.2002443436797
14,1.4849606853077508,1.0817130644488409,0.05186877276919201,0.351160801818103,0.04593714274786566,0.17210883472408517,6.278300751812899,4.627214145811595,0.16021960435774787,1.4904921397855029,0.14561544293749862,0.22916021475096623,104.16743523785934,435.52305204273256,0.7034069665407653,206.68773539437163,0.891014268818435,386.27412334039144
15,1.489196006426012,1.085642059648603,0.05191542156905341,0.35142146291034415,0.04651103521915079,0.1705477761169362,6.2380691687790195,4.588951379526353,0.16330937860382017,1.4854449066385171,0.14812568030335566,0.21540459602324194,100.61100917084251,433.7186290615086,0.7110659646713212,220.06568687764678,0.9090792033878906,397.4366084969097
16,1.4812408788613185,1.0775353855151888,0.05173219699169574,0.35176121068907806,0.04686222378894534,0.16522542066463433,6.2485430835986815,4.613150689569698,0.15876413852720855,1.4762481895630484,0.1444670798316047,0.23574099925169617,106.00707623126382,434.8607073885823,0.7653466102018237,241.2683927467535,0.9245021174316127,425.1065184494344
17,1.4778434920952614,1.0765789494881706,0.05178513740785242,0.3492735955671035,0.04698758267315263,0.1588265267508331,6.382154965478809,4.71071106255399,0.15782873193649505,1.513230673574816,0.15927111780718847,0.22530186308648695,114.35991628037847,439.43493605208334,0.7518837510968678,247.7477205344965,0.9123364236389302,432.2425263963603
18,1.4676601500685333,1.0692096466741705,0.051663173277890384,0.3465841638008428,0.046973377405585943,0.15619635059518816,6.336012264475937,4.623097722508892,0.16036988810792904,1.5521409185700263,0.1777990336491643,0.22589248819435517,106.85246865469472,435.3292833194728,0.7230361298691389,235.8740089814987,0.9009433062454695,426.935809951869
