epoch,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh,validation_mean_ctf_fusion_weight,validation_mean_dgf_fusion_weight,validation_std_dgf_fusion_weight
0,1.3541718645114735,0.9417018065502012,0.05110716055085533,0.3585887417366733,0.030762458541290925,2.7433937287051635,6.444606939164196,4.7835687263939635,0.18659668983894803,1.4723317872950759,0.10326967407003022,2.0065292219446005,106.2960008217566,442.8201340536448,0.5796802869024456,143.97592088454036,0.799058601350578,236.46183995686448,0.4556032439625517,0.5443967560374483,0.19145458220433847
1,1.2549086368706723,0.9045836501845029,0.04734680014992047,0.3016671803637556,0.03711399338330723,1.2738810090828947,6.4376846736833615,4.761147867722563,0.18336338557612505,1.4925532262191163,0.10263485218692156,0.5177585507156893,105.89711908846417,441.7811562234431,0.604979779481897,151.2950565244554,0.8259747815802526,245.70434954998618,0.38342676042287005,0.61657323957713,0.19857950883352754
2,1.2334813882237154,0.8839333429449856,0.04667502934603756,0.30252122079750393,0.03756502905796918,0.31423106091430625,6.306958070174295,4.64705154544436,0.17532257762463302,1.48418733667801,0.10246203394637196,0.2942308142697687,105.07230953324105,436.4556331480434,0.6193582846896342,160.87267409272943,0.8447312197169128,265.65628625177646,0.3362919846474658,0.6637080153525342,0.22837482967187997
3,1.2202791678398284,0.8709291249575397,0.04662875605261721,0.30240124348810216,0.03786111664069352,0.2821796389634902,6.234055812109577,4.573867085322105,0.17313056486063205,1.48664342748001,0.10828651798914837,0.3063227065684417,108.65603200499075,433.0052098301606,0.6680735187516691,183.8150189209683,0.8577076418297661,297.45116703149444,0.306209052351738,0.693790947648262,0.2509911700556396
4,1.2068363647996312,0.85732830242761,0.04659958122006563,0.30259833816104703,0.038215045605086526,0.27192267658559777,6.346081404859869,4.672290599867113,0.18150945324474183,1.4918905638138709,0.11132954441363142,0.27952181036990525,108.41664278445833,437.63926101780214,0.6689319369730266,185.62212020060758,0.8366239365152035,285.4789087686229,0.22289669133939094,0.7771033086606091,0.2204938038439685
5,1.1995599668392083,0.8503059427137367,0.046478098617724097,0.30247759942694374,0.03812251608017631,0.26019683807746374,6.253956150729582,4.585533413597716,0.17498215536930284,1.4929942798137636,0.11193778003213456,0.33430751824905636,114.64553974237916,433.55707779877554,0.6896102781275038,221.93975163397525,0.8457517836023044,336.0037001029506,0.22992462988352036,0.7700753701164796,0.25154312571798537
6,1.1880484147713324,0.8390241330910392,0.04624883112702564,0.30248182963491677,0.03858199186210641,0.2550364831639152,6.327644056950224,4.661444478635334,0.17884427492465338,1.4869601499224039,0.10091587371678201,0.29421153528829236,109.31861689115198,437.13100492532806,0.6488449505932624,194.17568739776476,0.815716683835031,292.30059816548874,0.1717362475365185,0.8282637524634815,0.21271428107830206
7,1.1804122038619331,0.8322006314800783,0.0460953206983807,0.3018254459741093,0.038342148285413435,0.2524570229349298,6.262266662809646,4.60063328687432,0.17612677286294295,1.4851281947797512,0.10287453999272354,0.2754078186819042,116.20985025408285,434.27033035769784,0.6338750906108123,217.75210852701395,0.808663347449544,323.1217060063642,0.1667912777820686,0.8332087222179314,0.2279512847412618
8,1.171699517814829,0.8228287157222421,0.04630660325740625,0.30227887573409584,0.038682022100288385,0.24664232523854782,6.392224358041485,4.707480309458394,0.19043148597268542,1.4939143313403034,0.11231775609935205,0.2859097969085848,116.20459450096692,439.28422451584015,0.5946406089046583,199.38573164356092,0.7573299378123689,286.57716766249143,0.11971746206529166,0.8802825379347083,0.18872139914533248
9,1.1653473587151932,0.8171443988937077,0.04627841081369144,0.3016423628853115,0.03852487444594791,0.24366054632865364,6.631075785370731,4.9389917270795385,0.1840250821713999,1.5076278237037763,0.10751110711302858,0.32373282302090406,139.24440452153914,449.95646780444343,0.5857512113234902,281.10942455278797,0.7612786616306131,398.63089469533304,0.15407834615725957,0.8459216538427404,0.25447200541852055
