epoch,train_origin_hour,train_samples,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh
10,10,2553,1.2663171942729927,0.9187778231913653,0.048813319429784396,0.2955988926767042,0.03835005279159107,3.088788105000527,6.617049734686856,4.931033406874381,0.19897098419681503,1.4839595885855887,0.09957759272078191,2.9861953903338834,126.0853615140411,449.5938246890766,0.4010291480676052,109.86930519241683,0.7112424173057114,237.8750989938027
11,11,2553,1.2702906736896125,0.9203549137873785,0.049296955916924054,0.2975391003661094,0.037355511032316296,3.0623477087084376,6.639574690926699,4.949595031672482,0.20641020783587236,1.4804928755939615,0.10034257603649985,2.976325563780296,126.92622824967928,450.439208066289,0.3938661249093892,113.32538484259948,0.6983184540841632,238.07676643393995
12,12,2553,1.2690692917767386,0.9182322530759535,0.04902472743334791,0.29878381610243543,0.0370508612713952,2.991485624279735,6.6392085153754055,4.9487723486605235,0.20319152976884794,1.4842418941432631,0.10342974043786492,2.899469895535862,127.41810142479541,450.4017870596652,0.41873640837816184,117.60072993864694,0.7129592537484263,242.97936875262295
13,13,2553,1.2718471234983153,0.9190033728054725,0.04957488984966857,0.300311582092206,0.037376639998273155,2.9199155095134395,6.603822238768036,4.912801504229789,0.20116212208169787,1.4869098742705154,0.10443356249145025,2.844356089717834,127.42229729780078,448.76188446888193,0.42026248521613063,117.49243947406384,0.7159589485330586,242.31544432978998
14,14,2553,1.2652995216580312,0.9095178864490645,0.049599910139617294,0.3032969967423819,0.036866582493792786,2.8478587545043013,6.575951687782692,4.88911442973442,0.20242732055967058,1.481528985732031,0.10142354844518571,2.779591348960687,125.10790916892002,447.67873336335316,0.4238630727557133,117.94419420907491,0.717518408301858,241.93766974624202
15,15,2553,1.253261308412294,0.896568845124325,0.048848200892928156,0.30503439856565473,0.03617357819268529,2.773655723694302,6.612131541034811,4.9197527419537375,0.20280235421513276,1.486708460353708,0.10687927340989946,2.7612321519518765,125.60256449090434,449.0792477618874,0.4167382015184464,115.89202909501259,0.7115142497424746,240.5156855810776
16,16,2553,1.2507402127367162,0.8870122126747569,0.04837640354178534,0.3125771689405639,0.036041823162887315,2.7383761013716845,6.561419230493853,4.875536212549031,0.19620578612928002,1.4868590747682797,0.10293290209137283,2.7152885624428316,125.93409443807586,447.0566362833473,0.4458338102323452,121.85031347168173,0.7315630842012896,245.98596366983327
17,17,2553,1.2543466473811755,0.8797248467668757,0.04829188300419965,0.3236119044711904,0.036707776332696514,2.681312232684305,6.632315523520792,4.928985957840399,0.20642117084759426,1.4941532295348614,0.11683084856630518,2.638338651621084,123.42323798110168,449.50045663189815,0.4265957040937011,118.80357885882836,0.712577734538934,248.60768998166324
18,18,2553,1.2546623541334774,0.8840479386399132,0.04854035073117186,0.31946135921381147,0.03786181043315485,2.5748253425242527,6.49916597860205,4.815885185606115,0.1950799968817202,1.485553218293336,0.10990168082415784,2.537799796373713,119.81163139178804,444.3134089631195,0.46246804776620504,126.11871469457003,0.7489031322727099,257.30416022853
19,19,2553,1.2758722250666097,0.9210946715863322,0.04806085706451711,0.3041814625893581,0.03707162245649872,2.498193440977097,6.519277397210188,4.831355057122936,0.1980374091164879,1.4873116530940198,0.10061243996646647,2.4725879136465694,114.61513381637242,445.02645898251666,0.4494582427225211,123.00409201706822,0.7402951051085422,250.31390372243524
20,20,2553,1.2758135278926286,0.9264131015975756,0.04839976687718269,0.29852280250680807,0.035696770406346015,2.4421867348379216,6.488510848457799,4.810958094380671,0.19154113627261574,1.4834834779715584,0.10091296074016765,2.427150076936772,115.39022917382015,444.0860525559224,0.47261168974857887,128.1529531375186,0.7622706115752929,256.2175169925079
21,21,2553,1.2730349356923625,0.9260789190980439,0.04859359719696766,0.29592038344342336,0.03673340052459644,2.4053407598839898,6.437191771315849,4.766780329452263,0.1877056442442469,1.480227932115639,0.09764890662031293,2.380174485417598,114.21027293377541,442.0424016549101,0.48722387547213003,133.53485423879764,0.774770134676281,261.812943516081
22,22,2553,1.2797705288545973,0.9327112547892754,0.04930585922211514,0.2953772548771446,0.036833527815683983,2.3393370627049506,6.520026826413038,4.837308240794963,0.19466917925934585,1.4856357349593845,0.10390559251112033,2.3099282739963907,115.31104683655002,445.30056025868964,0.4758259890885506,134.5051197716965,0.7680601655793369,262.95164780531076
23,23,2553,1.2743891861874872,0.927677882293183,0.04902835743909623,0.29538787386602294,0.038909437701753945,2.2561508006690953,6.4530856739049565,4.780836957363678,0.19189955353100718,1.4780169072850586,0.10178891119096398,2.2303952149645174,112.6911262022326,442.6936751462009,0.4723303193315783,132.15510819944393,0.7740643241387204,262.6534862211953
24,0,2554,1.271325754157808,0.9250599309311962,0.0484614947339638,0.2955613845292721,0.03832864717302513,2.2046014760375114,6.413847296681314,4.748918216185608,0.18720024398784826,1.4754462755945348,0.10132502232936941,2.1813524667985025,111.88077791096177,441.2134040089394,0.4940626073022777,136.71032923021346,0.7899116783030026,270.8665921213899
25,1,2553,1.2667760446615142,0.9223683151750998,0.04816944774165837,0.29404647634910036,0.03925688088354624,2.152531438185755,6.414153793307154,4.746071062895953,0.1896626667122867,1.4761865413639534,0.10225192823954574,2.131349593588563,109.6546351100355,441.0811285472413,0.4857216435847545,136.16481041177846,0.7831063294036855,269.42850859073957
26,2,2553,1.2713715745522096,0.9272618420886097,0.048046752352295226,0.2939263519864198,0.038669385382219056,2.097960904118037,6.415830707993826,4.747400144724602,0.18993379720833667,1.4763162514567716,0.10280730419864613,2.0777801891561367,109.19306202101455,441.1428746905331,0.480952653466102,134.70529936143222,0.7836452252870932,268.56257645287286
27,3,2553,1.2704203040563402,0.9241166073016172,0.04865963520942554,0.29556142787722295,0.038184179608150876,2.044452154071388,6.367126386943951,4.7086946612324825,0.18347846942794832,1.4728392763226403,0.09853175142284279,2.01526923838368,107.85740269658075,439.34088946792644,0.5068959597115715,139.67554846366983,0.8072946472854908,279.66248366620886
28,4,2553,1.2784510498251394,0.9308566211329177,0.04814801841340974,0.29740635248735003,0.03747788199164846,2.0025852002492384,6.4113178369064165,4.74518521871732,0.18716470439094038,1.4768690105441937,0.10579435957308539,1.9930642180821028,108.97116996442334,441.03996250766954,0.504144252413109,138.57772518724246,0.8085202777459846,282.0695092232269
29,5,2553,1.2721544573272483,0.9254635167598164,0.048070638100924885,0.29662299108911483,0.037203550899800396,1.9601300902988599,6.361796265989252,4.709461088505598,0.18131297584241488,1.468996060983368,0.09844411213214875,1.9276780429005937,110.09473118245917,439.3766404800168,0.5181412384113541,141.28032302754568,0.8244773186829957,292.5863980056083
