epoch,train_origin_hour,train_samples,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh
12,12,2553,0.9028331802445115,0.587415020698386,0.08733404866104914,0.22685652140117935,0.042940140190752075,1.1846404332438498,21.43021749163146,15.899525837151337,0.318953547900044,5.2104510973989315,0.16568468270540457,1.1202165212431474,64.8650527947698,274.0794956369343,0.3976670100339552,72.07554087799492,0.6598040898859258,144.46343820193573
13,13,2553,0.9028827688808867,0.5860455089919575,0.0877784126898937,0.2279709462868761,0.04016011692744071,1.0477300360302715,21.481520948106315,15.98425048750708,0.31776704864751915,5.178340792192895,0.19760173506381562,0.9658499272147728,66.44921854508246,274.8087786063796,0.41150185036816606,81.7356897137056,0.6771393689672275,159.33844785168918
14,14,2553,0.9030303550709755,0.5849720879227706,0.08803500405513115,0.2291622837699725,0.03899039801748603,0.8220013103156383,21.677336505949462,16.09022129905146,0.3102009889197606,5.2759118615170495,0.20250360884477608,0.7994679695574523,65.87512637358093,275.71823513432196,0.44260520392201746,85.73968576416212,0.698485368738316,165.79210502255137
15,15,2553,0.9021014142540731,0.581106705253282,0.08731751228856705,0.23296600628076605,0.03833743116077469,0.6728518637684435,21.560659388925114,16.01141231617325,0.30902189066910946,5.239358849235069,0.2032867441374049,0.663262176680131,64.94542654592776,275.0421773876647,0.4459768799359048,87.84262718226007,0.7067118766929915,168.52809780930477
16,16,2553,0.9113932830933446,0.5856652713456996,0.08767759350821218,0.2374673730548204,0.03896641218651756,0.5440824710407586,21.454771492984566,15.94640153276541,0.31036916365182904,5.1973506757277255,0.18678782358757073,0.4644724586278224,64.3212350341266,274.4832330710748,0.4285414520621113,82.38315132184484,0.6908645225287093,158.46440541274418
17,17,2553,0.90946050237498,0.581020497173783,0.0877592506254135,0.24028132451407078,0.03667422232414711,0.3627519971522172,21.808652207925633,16.198415290022368,0.3144730248586447,5.2951881878715,0.21565253308894153,0.3599662314983177,66.06485150799193,276.64365612841266,0.43289554004044106,88.47695217865352,0.7028251497462897,170.93639739458146
18,18,2553,0.9082755227440066,0.5827031473855715,0.08742862216664257,0.23781232779230552,0.03645323341091474,0.2949773580874829,21.742718850190297,16.159098841333513,0.3128166668192942,5.270276747513475,0.2051053952292048,0.32245850387721475,65.7370051166793,276.3077245764318,0.4402064018923353,90.72454585056131,0.7057914616000915,171.09843918404962
19,19,2553,0.9028262812812049,0.5803716244811503,0.08756941215482078,0.2345599802367789,0.036037128828714,0.2892184937719359,21.927431721023254,16.308465783572434,0.31483128715229347,5.303595972452404,0.21472298806108756,0.32407996770349673,66.9572195738803,277.581814048077,0.4489431917897066,96.29682921024332,0.713169089313647,179.502751632783
20,20,2553,0.9028912643288053,0.5818431022537954,0.08804419128931228,0.23268387182128697,0.03620133072989994,0.28389784544297775,21.93363558441397,16.28548102465247,0.30982835375431733,5.337779776420782,0.22908800004799074,0.31718251357788596,66.68619134999082,277.38614832840926,0.4643279539124795,97.9554044655035,0.726107359505551,184.3104485145788
21,21,2553,0.9036899811606103,0.5830450814539808,0.0876706212268733,0.23265826437130566,0.03847975513390406,0.277534804097167,21.66913497667639,16.092494865136874,0.31108079958889157,5.265051990255408,0.20492018677417478,0.3026728162070195,65.19806788649983,275.7377023721371,0.44523768646751366,90.67638463902321,0.7172131929342642,177.70213379521002
22,22,2553,0.9006050200822817,0.5787446281744647,0.08726127755044256,0.23428258188929785,0.03826221165747396,0.27827417605351895,21.929067426742222,16.28499347616797,0.31423031812717295,5.329299211239425,0.22998610054032662,0.31429632715697525,66.31555662460417,277.3819991354079,0.45350234634313835,95.33506691712806,0.7305711342566098,190.12755971818845
23,23,2553,0.9003356660621754,0.5792298379291799,0.08689401898484952,0.23389502507632637,0.038176145023730894,0.2786044023735496,21.659795942770558,16.09432903808124,0.3113012265320622,5.253637141378504,0.2155865785844144,0.31329065937191997,65.38843732824184,275.75341677649635,0.45148029453282973,91.2277605969941,0.7173371866773492,179.45794398999942
24,0,2554,0.8993225119126991,0.5804635069289988,0.0866604228865008,0.2318792721678152,0.03839615437792163,0.28090872562482383,21.55383186757094,16.034589891671057,0.30827989181167026,5.2104389261383135,0.21629511163425763,0.3068377307211219,65.44233121053661,275.24117498308635,0.4487142802640113,92.29771065374509,0.7166504521002632,178.2601613021489
25,1,2553,0.8960110711038136,0.5780656707377888,0.0868906213187303,0.23073334866442308,0.039798735495389696,0.2816193553101442,21.49737772586022,15.99341521408979,0.3076608545845401,5.195785732768221,0.21287885675198465,0.30304198590762504,65.33531820192381,274.88756011504285,0.4458481172027012,89.4030981446244,0.7149288466674297,177.77208839740473
26,2,2553,0.896475190701692,0.578448542206604,0.08687906596726452,0.2308287409838629,0.03924174874413961,0.279577741319882,21.60165600284049,16.077240049924296,0.3103539294137812,5.213550001489423,0.2062326317034381,0.305339494047059,65.90151090921393,275.60698259846043,0.44419327763152877,87.99167591403656,0.70855747586891,173.26246308503588
27,3,2553,0.9000688602632043,0.5793306501855862,0.08689334034581209,0.23352991599010292,0.03852951462583779,0.2764203377181859,21.659539032316022,16.111962070186543,0.3070132839208311,5.240015449774774,0.2389903166618625,0.3086768128314689,66.33795929100616,275.9044323215031,0.4626635763610698,92.4446379859601,0.7269848536873832,182.98843124964233
28,4,2553,0.9037794385103912,0.5803721693978794,0.08711049244350608,0.2359872093468706,0.037535528498061535,0.272024686120325,22.184724387726742,16.53089147820494,0.3187171512713923,5.334576581045686,0.21808002051083278,0.3212595041868983,68.35147729155936,279.4683359223141,0.4437259165999008,92.0339732423887,0.7151243752622944,180.44364279459245
29,5,2553,0.9068706722713386,0.5795977159289813,0.087091014682196,0.23987399679023147,0.03671211993728159,0.27121266289594076,21.548056372628,16.02119825376353,0.30841643623585585,5.217909305348875,0.23476841384467154,0.2977400787283003,65.34085646181768,275.1262141733214,0.44932947998931744,90.88464543154592,0.719631070924421,179.67267335875206
30,6,2553,0.9101870983804015,0.5818777154274563,0.08766072920512276,0.24034976093642066,0.03680807213151964,0.2620871528732137,21.919352403464245,16.31441713585602,0.31392492505281405,5.290480424603431,0.22680734364125915,0.3041662548265646,67.02143680618646,277.6324606809618,0.44970146121857235,95.7768005881059,0.722897829155698,184.71282937328317
31,7,2553,0.9011775360030844,0.5765417441988383,0.08684260075086712,0.23749697288367685,0.03544314094748723,0.2607741510685967,21.692201098151948,16.131837522867915,0.3086930252163937,5.251126611926565,0.2597404488040348,0.28361117153169363,65.94463654222285,276.074567267347,0.4628543359658159,98.17433946878815,0.7270754644996376,188.51560154625562
32,8,2553,0.8970164663409701,0.5784138357503901,0.08653905802423516,0.23176518743919758,0.037457882715961864,0.26092089447048755,21.598753082352452,16.08893476858696,0.3079092648066644,5.201417644812939,0.21947704023565712,0.2719562494387763,65.48811679435637,275.707207437296,0.4642278051199878,97.48671124629212,0.728468009614284,184.18880932996285
33,9,2553,0.8925342473897848,0.5759106016700706,0.08630687463554362,0.23001714008161708,0.03960085845681158,0.26002886946230275,21.51518416911947,16.0426352889427,0.30461598629074566,5.1674505027774895,0.21028408243155552,0.2718287787865048,65.02620479966069,275.3102202008177,0.46115180649345694,94.6769198650197,0.7352304376025333,183.04671119636674
34,10,2553,0.8964723291884578,0.581832650825644,0.08711440337670816,0.22722363758568104,0.038954806138709906,0.2626843298013846,21.44549781872695,15.974433217045439,0.3026724908254888,5.167918655910924,0.20239934994124623,0.2698868577541988,64.44516217435249,274.72438413739826,0.4579851970546717,92.4074087993978,0.7262885811300599,177.84692186277945
35,11,2553,0.8896521738217104,0.5779601220717114,0.086438342756703,0.22495059712793236,0.042271097606180044,0.26083717391017464,21.589539771344647,16.090404346144396,0.3047300202178712,5.193918740434178,0.21665963417826664,0.2696619028117027,65.26845212626915,275.7197966692549,0.45966865056655604,93.64888712634962,0.7290116744878105,179.56156533382335
36,12,2553,0.896007020474414,0.5861873315027822,0.08670067015263411,0.2228093321328998,0.04425084489936507,0.2654384685949489,21.495676532014222,15.995881176287712,0.30344760636330553,5.19589407538725,0.1866485623676273,0.26690925135347243,64.65194519469104,274.9087471500251,0.4507792529853878,89.650445095809,0.7273139140055702,173.791211134966
37,13,2553,0.8900486118551614,0.5837642120768685,0.08668421798075969,0.21929554260108594,0.04446769069152116,0.26017071036465067,21.533883204186715,16.029578235555093,0.30442729938800456,5.199425555807414,0.18813951522742084,0.26373054356123116,65.1031445146703,275.1981569157663,0.4493867078707413,89.49412763136482,0.7269705467170272,173.88808072514283
38,14,2553,0.8905737275148997,0.5843222433627469,0.08616850410157262,0.21977627177566256,0.04481560813939389,0.26189771935466316,21.472881781283323,15.98963141207262,0.30497347720328083,5.177811759415427,0.2053487547896602,0.2602327844227999,64.47813892601002,274.8550367465347,0.4465157758193125,90.33070749197915,0.7243189882110564,174.5081749618779
39,15,2553,0.8892049524908293,0.5795887041409437,0.08664749610601478,0.2226670175568991,0.04388754237027342,0.2578522938398861,21.818818959424245,16.285412021634528,0.31404195362129594,5.218899043266459,0.2049541718333864,0.26066184288456384,66.5956202963972,277.38555552680043,0.43926691083896074,90.77292525271177,0.7223970851932395,177.34725062503577
40,16,2553,0.8925890449538121,0.5808307252068451,0.08663023437442287,0.224832859066856,0.043918728962674874,0.25131395036596155,21.575320750904723,16.072264440576845,0.3091539052255683,5.19342875697765,0.21856323823002768,0.2544296215403144,64.66968361178274,275.5643370628986,0.43341535996337416,87.21172304209111,0.7089389950784022,169.84317790747443
41,17,2553,0.8953049060320603,0.5804855306149463,0.08669803605283236,0.22782327848184916,0.044586717932132286,0.2534652633663257,21.85114346653704,16.30775894419585,0.310004832217728,5.232886317431333,0.23290367254234157,0.259890594198077,65.53550907609609,277.57580833501333,0.45375987180954563,93.38113845406627,0.7228453702643928,180.17984077832304
42,18,2553,0.8983884984682086,0.5825783054103956,0.0860910543561262,0.22942254204657608,0.042247542583949416,0.25434977281948096,21.350288146665676,15.92182067635438,0.3041146128109354,5.1238886481893955,0.20942270625039425,0.2544348642061187,63.67286973496039,274.2716008601039,0.43995841440616534,84.08755901252694,0.7054767082522605,165.24075486556217
43,19,2553,0.8966510820472843,0.580772136584292,0.08637697832448035,0.22921138252410708,0.039171742483290604,0.25141288355850866,21.860954993790642,16.34134959577201,0.3117140968930016,5.207425346062708,0.21149163857772665,0.25400575088277155,66.43025903831675,277.86153215359917,0.4281933157834497,89.58525179932506,0.7068978673076189,175.50675460386384
44,20,2553,0.8947590996226376,0.5793286334567102,0.08621654103269681,0.22892974882652561,0.03926159247545882,0.24491032609578164,21.622062927575247,16.120469153911486,0.30843382848421796,5.192696109287039,0.22039111345325035,0.24355918833493667,64.69284701593855,275.97726657783875,0.4404734653389798,91.7908901688908,0.716969974438213,178.60820510711153
45,21,2553,0.8962916806777972,0.5797280019468015,0.08627694329816689,0.23000450352921095,0.03936568969518495,0.24285709020370508,21.396091030908693,15.953289820727473,0.30845059975478584,5.133909861312123,0.198621974885549,0.2431437846546494,64.64227572259142,274.54250668600577,0.41811643966273704,85.0529408480546,0.701380145740338,167.80741942344102
46,22,2553,0.8966170803407011,0.5790126468684222,0.08617114516167,0.23115285160585428,0.03830274575033517,0.24214982461144866,21.60656412380558,16.123667027854573,0.3106609961220284,5.171772992682905,0.21184955694717708,0.2507115360513573,64.93412348979496,276.0046312788006,0.42970985464118117,86.39509834998903,0.7030635992522224,170.5481194083591
47,23,2553,0.8974272604554576,0.5791311396415029,0.08579723871996298,0.23221644633104882,0.03679021197647335,0.2456377279195793,21.535841201946585,16.088054611051813,0.31291292405935534,5.1344010409454235,0.22640658165401223,0.24710907322073522,65.51117520621412,275.699669197643,0.43072564953645415,90.06135391480437,0.7089246881080462,176.93543286633
48,0,2554,0.8954314521820916,0.5779808069358324,0.08638027767208095,0.2307946810100633,0.038523034571131036,0.23716325502472177,21.706859431598883,16.214198147853534,0.31127571823842687,5.180920720396311,0.22121075097685947,0.24214605552333981,65.54473393766871,276.77840566944883,0.43727347296936403,89.35835425914037,0.7050904200526497,172.80223046413005
49,1,2553,0.8933670446305848,0.5772793715578222,0.0856587559632633,0.23014959635755103,0.04017472739050167,0.23912801142071352,21.384499714448765,15.934294721820514,0.30784985317857255,5.141900912051726,0.2157981003291075,0.23825744354194126,63.7144002711767,274.37901752592376,0.4312120865285567,85.2509847405729,0.7062778985921941,169.85105609286177
50,2,2553,0.8965718183524927,0.5775737421352911,0.085815353766288,0.23291021544023724,0.03997883985539161,0.23252560243249826,21.37602682205814,15.957676142171882,0.3058906064389144,5.111999178129386,0.22460895010499465,0.23676342577086687,64.41257806799567,274.58024770593664,0.4278737934455,84.22735329543178,0.7021336461790851,165.91715388607122
51,3,2553,0.8973994532427132,0.5762947656643237,0.0857200141174626,0.2351133129116231,0.03801242015377428,0.2333291481802429,21.43776319821926,15.99004255849866,0.3087407016794742,5.138545123495471,0.19836302548949658,0.23768868772412133,64.63900212756572,274.8585731285108,0.4276496509099233,83.85485774176992,0.6926099729121361,165.04762626497464
52,4,2553,0.8989022247379451,0.5783083776702985,0.08517338624723836,0.23515397933619284,0.03674028779548194,0.22973788423114228,21.548940568947472,16.093717523656817,0.31073940734207267,5.144025692931776,0.2246548648532644,0.23381068802158225,65.19938628872121,275.74817955523724,0.4210350616153523,83.83463183992407,0.6949849299912251,166.65331088629296
53,5,2553,0.8988838102880106,0.5764818437604684,0.08519578590271196,0.2369392995583605,0.03842564143862063,0.22845881744851518,21.591134424509494,16.118495664323195,0.31062744014562915,5.161535337575857,0.24410691207490756,0.23207407034110653,65.71872677911648,275.9603681155907,0.44158464003662584,91.28687237854574,0.7128495669756972,178.25646436610583
54,6,2553,0.9010056374215911,0.5766385056157229,0.08572640003840035,0.2383722897328632,0.04080086032893907,0.22765575866464816,22.29857621431569,16.72359313447183,0.32253286013177374,5.252021562747672,0.18718368534727411,0.2417542793046859,68.5414067008186,281.0925006424952,0.42543683949486855,90.00344447762866,0.6944937240090039,171.80599204234386
55,7,2553,0.9031284273347806,0.578607392787373,0.08536434026790328,0.23888547356647927,0.0415836098354749,0.22964980684678973,21.172544527626208,15.807542432784775,0.30246192092966867,5.06211756971648,0.19975095933148249,0.22308347802372563,63.32788625243219,273.28553966537794,0.4376359162183816,86.501288335229,0.7063875853649231,165.24420560249035
56,8,2553,0.8959363263773068,0.5743620946647324,0.08524179234779726,0.23606636607782355,0.041745694166671704,0.22433690580838903,21.429056674166976,16.022742289153964,0.303765907909227,5.102061930903584,0.2523752483055874,0.2330938801894243,65.03849963807836,275.13945967907864,0.44926271412765634,92.25563562367064,0.7210569989698982,179.35805356127318
57,9,2553,0.895820207400645,0.5756777639347948,0.08552548012346368,0.23434957558390584,0.040507879224925054,0.22687957971949602,21.408034532259403,16.00688344504033,0.3054772202235495,5.095222943858007,0.2211123300756574,0.22953136784268746,64.53375965310664,275.0032684288192,0.4378266758231277,86.77670138007123,0.7106272175804051,170.04173496009548
58,10,2553,0.8986449934107343,0.5815869572113133,0.08507917329663162,0.23171756752462794,0.04016781571188769,0.2211330071284264,21.332651840749506,15.895962494604236,0.3081606092553765,5.128118454790899,0.18392463113493937,0.22762401729286624,63.86026951165243,274.0487919131451,0.41099156842547024,80.34597265677161,0.6888090877875701,158.93661896633333
59,11,2553,0.8948621203093449,0.5787406588506568,0.08517303729566275,0.23068683308757523,0.040552251313802454,0.22101275485097965,21.419185484118767,15.97801720443079,0.30572638260127066,5.135030986477468,0.18189098768036854,0.22775932647952146,64.46916248970196,274.75519640022986,0.4338922589752394,85.0291100088286,0.714637938270192,169.510358768146
60,12,2553,0.9002673072624431,0.5869206865768641,0.08557473441466976,0.22750864338744073,0.04133646084959489,0.22192848967866155,21.427490954938328,15.975656980770369,0.30527448641809757,5.146145625247369,0.18286409684116525,0.23036097381185092,64.37206613963365,274.7348981573687,0.44822784327190873,90.08812007676286,0.726121666475907,177.36612811355442
61,13,2553,0.8952207851073717,0.5816889393810567,0.08552810258483401,0.22773420151149437,0.04293851133273995,0.226595713199936,21.468035229610418,16.03882563253337,0.30338902788187067,5.125387621663371,0.2026923223916359,0.22972969008662736,65.05380187431744,275.27752743866705,0.4593777421693182,93.17744597218547,0.7324501163633589,180.3600239552335
62,14,2553,0.8944590647361627,0.5818879367368529,0.08549724288410268,0.2268082683419322,0.04340561303352777,0.22220288563185564,21.30561346217821,15.89408254311558,0.298328124914526,5.112788117315999,0.1975444227363669,0.21714868315934616,63.887064390010394,274.03258140843303,0.47037503338293085,94.06699760477471,0.7353973522566861,177.1636103773821
63,15,2553,0.8963506847935193,0.5805791301490091,0.08601238339544043,0.22950293382289033,0.04322128456641868,0.2130359216935019,21.63390904208254,16.182743121056646,0.302589535762656,5.1481480090937,0.2124018335577002,0.21626226421834893,65.25471864560383,276.5098158546211,0.4742140704284461,97.60608242215815,0.7432566479722253,184.2464354034327
64,16,2553,0.8961850731596029,0.5785371891678524,0.08586419994486486,0.2315291592620001,0.042084615435371016,0.2124465548532223,21.5417206273791,16.09226050284845,0.30473235510976143,5.144313207409762,0.19491948388432478,0.21914193689093187,64.65400398728558,275.7356998885391,0.44800370073633206,87.80950902352542,0.7182719087406051,167.7287314590606
65,17,2553,0.9014687813406965,0.579440073853981,0.08645272808265463,0.2353214373016096,0.03924970279049743,0.21528296300443162,21.561121366652877,16.137288000518634,0.30374775992537356,5.119653780467418,0.21660984551417442,0.21587050116292752,64.84113140993256,276.12118616595563,0.4586385487009271,92.36725296184092,0.7340715730037007,177.7645358446239
66,18,2553,0.9012420829305264,0.5791688570311337,0.08620303493945962,0.23562146139014153,0.037705091682955466,0.21100699784846294,21.623919451736104,16.18963884404237,0.304212803834395,5.129640942258865,0.20887045278276276,0.21749934970759494,65.34997378359455,276.5687165509737,0.45672618366334744,93.67668096842094,0.7397848231658464,183.09805919240728
67,19,2553,0.9042666640601063,0.5818448666259909,0.08622103688171037,0.23595174985379272,0.03739621750120317,0.2116248661099907,21.66691145665506,16.230215985370172,0.3044845385702289,5.131768393762306,0.2314990323499106,0.21082599552835823,65.40829014509802,276.9150873604247,0.46664091412002595,95.28206601891858,0.7449019495631605,183.54646088027212
68,20,2553,0.900491044187938,0.579052667360048,0.08641609443877661,0.23478238109486083,0.03792287818897812,0.2019556147114604,21.630024924901594,16.20668805831048,0.3032834864739246,5.119637679489012,0.21016322504172605,0.20540027027375996,65.64614688046198,276.7143016385584,0.4676090191141124,96.00702777757907,0.749093891877456,183.7947553329232
69,21,2553,0.9030225925057064,0.5807683845150952,0.08669399760176143,0.23532296245559448,0.037231157303638567,0.20001731292901673,21.383815053868748,15.989367281100707,0.30159600362688205,5.092433914014339,0.2174391227713456,0.20041001665963315,64.24162282642098,274.852766956731,0.45507134409217503,94.01873277947475,0.7365705238258746,181.53135335295772
70,22,2553,0.901995577954144,0.5779073099458727,0.08705696483137931,0.2367937788571557,0.037522687200607155,0.20000414153407053,21.575374790106498,16.155811726232578,0.30321642926332265,5.115916511285451,0.22519585606181042,0.20528521131661442,65.00551438699998,276.2796334104467,0.4627732631337988,96.40696883211605,0.7460655831521117,187.39639726641485
71,23,2553,0.9027885059212125,0.5769207195538986,0.08667771929719613,0.23894933772540028,0.038081601225613056,0.20262901500141767,21.3190921569213,15.937079965073094,0.3030398544872791,5.078561365384388,0.20365077536904908,0.2069892832049792,64.01452363805839,274.4029930171043,0.4513515317996261,93.98905479510034,0.7383684331006066,184.7818880759748
72,0,2554,0.9007908421376766,0.5759384712392498,0.08594940178032115,0.2386608352489367,0.036865667465522875,0.20527449428755135,21.408306971016692,16.004816872505536,0.30626098040985517,5.096809293282984,0.2071387770631445,0.2128587134427196,64.22390443070479,274.98550504965647,0.45392678646369844,96.78654130630986,0.7332465377131738,183.4811569748865
73,1,2553,0.9005366383091964,0.5751209401449315,0.08615115338325781,0.23902466517310958,0.03576686451575638,0.20411303343489923,21.312867899578293,15.923775000698312,0.3018987803561431,5.0867827826200775,0.20320778776352905,0.20903298225353167,63.891882718685025,274.2884320277053,0.45197626950516956,92.87440864522529,0.7384495059326237,180.8217870866478
74,2,2553,0.9025265472896231,0.5758680770596102,0.08607335100618008,0.24034794874393,0.03475936731747492,0.20242280389017747,21.53561763685417,16.114179243918098,0.3056881314859219,5.115308827225235,0.232400996348298,0.2094224997089072,64.83265231781861,275.92342167870805,0.45074587005455724,94.5028615058444,0.7353019724543131,183.82149759404447
75,3,2553,0.9074510386818491,0.5781855412991991,0.08708919246512864,0.24194517643532004,0.03400008506340416,0.19711863095742602,21.42442044502158,16.025193744510347,0.30138326229230616,5.097428543433671,0.21873521082776082,0.1969330232452716,64.58942669622546,275.16052455163475,0.46007878371676014,96.12133752736209,0.734629544847583,182.82103187235322
76,4,2553,0.909874126717851,0.5788668406229135,0.08664185435303604,0.24414173913758455,0.03136913220828951,0.19232665622206327,21.732684840606282,16.26542935286413,0.3052581663668681,5.161564726637043,0.23512649025157892,0.1976772624932343,65.47549489822379,277.2153283704656,0.4815916981420014,105.25435192702969,0.7504673610316279,197.9772122003882
77,5,2553,0.9127065236083769,0.5784606365563586,0.08624511785860674,0.247777510602195,0.032609782165994,0.1906350871137297,21.863723660990317,16.404341476704744,0.30627008509524045,5.1527045036920756,0.20876899298932414,0.19927528226479277,65.99581823370465,278.396564250058,0.4603315401930487,95.81085460526472,0.7360745488535347,185.47201377761246
78,6,2553,0.9134501706279122,0.5768626622951969,0.0860646873000459,0.25030476902565957,0.031273519068728745,0.18677215227369137,21.498421084738247,16.097530397715826,0.30361144370538523,5.096882963579294,0.20250350619846744,0.19399210313501136,64.9000942210868,275.78084509764835,0.453864789592156,93.47480510851241,0.7366086757468239,182.4924855618824
79,7,2553,0.9162998797844029,0.5769609408639153,0.08599033937751197,0.2531293436587207,0.028850219023873233,0.19039985199582563,21.302648323442785,15.934292090765274,0.3001470589408875,5.0678050182602,0.2183166057147709,0.18562383776816513,64.24667895724839,274.37899245269955,0.4652054480943115,96.18916769348985,0.750534126893289,187.7489728787532
80,8,2553,0.9139684112315732,0.5750757080407597,0.08616184614835139,0.25252750186746464,0.028032633204916342,0.175315919871009,21.105122156389193,15.794789811361126,0.295111797124069,5.014848676359536,0.18461605906028153,0.18790469644127522,63.055496137229774,273.1752905028328,0.45729846247758577,87.84399888167182,0.7487362176185571,176.43430954561063
81,9,2553,0.912275651950627,0.5753637481286765,0.0855343792831202,0.25115909617973503,0.027183038201890785,0.1912289953294848,21.630407311698523,16.176873017031273,0.30215202324724283,5.150911809995734,0.2759440049435911,0.19534832825168968,65.76230127469145,276.45966119884037,0.47359410171302124,102.97049450962561,0.7552172751898059,199.62491188545602
82,10,2553,0.920013410084116,0.5834171676981277,0.08560985718119439,0.25076590847885005,0.027398012844058423,0.19308423494596927,21.407473718910587,16.025024718675017,0.30227027093264447,5.079795023039046,0.18396131973521765,0.19934875733576501,64.78613932794646,275.1590581775403,0.45612529090839726,93.96158730284697,0.7417877990156805,182.79136584771183
83,11,2553,0.9170730749485869,0.5784455063853878,0.08573201227505628,0.25268223185400096,0.02633054095768737,0.1869963264925266,21.326074404626848,15.96428752133018,0.3012165870422409,5.06017966672507,0.20137856298567477,0.1895386542934322,64.27099398868796,274.6371161254277,0.4643136469421235,94.89322305639807,0.7493180344130327,184.68499560954848
