epoch,stage,trainable_parameter_count,early_stopping_wait,learning_rate_default,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh,validation_mean_ctf_fusion_weight,validation_mean_dgf_fusion_weight,validation_std_dgf_fusion_weight,validation_selection_total,validation_selection_mae,validation_selection_rmse
0,training,171212,0,0.0003,0.6865795281448832,0.41662845551425787,0.04821933651831167,0.21898882528841315,0.028639413081326573,2.714273965759711,1.2235805065964511,0.7598311252993496,0.20146079839006725,0.2602066225971853,0.06035715082243104,2.021608035297269,89.91756729790212,431.85351844990043,0.45025466407233605,81.30418565693435,0.677640112929686,153.34730967854622,1.0,0.67327608383078,0.25178029613379876,1.2235805065964511,89.91756729790212,431.85351844990043
1,training,171212,0,0.0003,0.5417984846896147,0.3341462219108529,0.044216825104244885,0.16239684895443388,0.03338610228162817,1.0052007892714767,1.1380052503833267,0.6815128264710165,0.19651269840512114,0.2596210882594687,0.06186258167888011,0.2967680540676451,84.70634248487634,421.2755811950183,0.47926443096409904,89.29601244617002,0.6948561672580215,155.1730181045768,1.0,0.7076801340653938,0.2691029245002082,1.1380052503833267,84.70634248487634,421.2755811950183
2,training,171212,1,0.0003,0.5272933911068456,0.3214337572878805,0.04337295361335368,0.16215684297887423,0.03349009766082055,0.29634889362228917,1.1520649967831333,0.6953980793010947,0.19623566898628703,0.2600824695996811,0.061673048902863674,0.2870963503890907,86.27133310859467,420.81942172584365,0.49358570829041243,94.74580589673705,0.6972692762580596,159.62713300534602,1.0,0.7054659681279076,0.2742220897934592,1.1520649967831333,86.27133310859467,420.81942172584365
3,training,171212,0,0.0003,0.5210843631782813,0.3158008608843463,0.04288280011652147,0.16208551901185028,0.03360854668490973,0.2815738956081319,1.1228382579314569,0.6701964216755145,0.19187211356754363,0.2604371970887177,0.060911498562182004,0.27160653823966824,84.71597698593416,417.327994177864,0.5130002670634466,101.68118727287684,0.7144424096753271,166.7670934763792,1.0,0.7080145433427432,0.27427674579869593,1.1228382579314569,84.71597698593416,417.327994177864
4,training,171212,0,0.0003,0.517537008735869,0.3126737273438055,0.04250624765499157,0.16205658565529948,0.033644631026651994,0.26680507149819777,1.1087365524575354,0.663597605591223,0.18348584706457266,0.26133729586533583,0.061165755505698,0.25464583170472643,84.44175387864202,417.8859029799666,0.5578192361985426,112.66715163197823,0.7415636564801038,175.04529251495077,1.0,0.696932676487843,0.2816478107338187,1.1087365524575354,84.44175387864202,417.8859029799666
5,training,171212,0,0.0003,0.5154289672650331,0.31082901903940285,0.04221459804483527,0.16210114063432637,0.033701498679493395,0.25050861541887487,1.095625906575527,0.6617798598629667,0.173936817093002,0.2596047470836218,0.06409169201486183,0.24037539873336564,84.48269166757575,415.80182063741046,0.6111317767349586,127.08920600934484,0.792992445919652,193.07334188919967,1.0,0.6885025165877027,0.28210013043347,1.095625906575527,84.48269166757575,415.80182063741046
6,training,171212,1,0.0003,0.5137205326403267,0.30930828427917456,0.04201705620168731,0.1621316912842597,0.03373464096037882,0.2297651163243038,1.1052330288431853,0.6727519231952136,0.1719366178019711,0.2602626607598027,0.06212896542086186,0.21970384792849307,85.65653410886054,416.44221275854494,0.5803956354202434,120.36779144788925,0.784732555034146,189.57783051486018,1.0,0.6789516573991776,0.28617221615362093,1.1052330288431853,85.65653410886054,416.44221275854494
7,training,171212,2,0.0003,0.5128269017451856,0.30849047663232326,0.04191818456906699,0.16218249718209404,0.03376945687363591,0.20197418563522318,1.1556937011316737,0.7102990364017346,0.18086253540948352,0.26427839418406945,0.059799979789327724,0.1939411210231982,88.49235237945037,420.32091750096805,0.5195051695852886,110.27924568287169,0.7465806340849261,180.5848594101713,1.0,0.6709713404092479,0.2978583027977942,1.1556937011316737,88.49235237945037,420.32091750096805
8,training,171212,3,0.0003,0.5122038644270029,0.30787327105829576,0.04184025974324305,0.1622801717370323,0.033797863729138455,0.17636439602955153,1.1108027474106865,0.6741190389595193,0.1707185472870096,0.265748677488949,0.060064165570806335,0.15641046299314396,86.03189291482316,416.27903257752126,0.5968772652703064,125.34545275301878,0.815087177139369,206.58031799029987,1.0,0.6919661705980843,0.2861389019102491,1.1108027474106865,86.03189291482316,416.27903257752126
9,training,171212,4,0.0003,0.5110827166868428,0.30694666243038404,0.0417218898266567,0.16222536072745142,0.03374902415586715,0.15505452073395887,1.0982382467829472,0.6693076165873739,0.16564771382350685,0.26306977038513374,0.06285919436494833,0.15028546365608786,85.51157704020378,415.2123670302703,0.6009547518217542,124.7106794529253,0.8265565983747282,205.7520393393995,1.0,0.6689407864128509,0.29058178340495855,1.0982382467829472,85.51157704020378,415.2123670302703
10,training,171212,5,0.0003,0.5103169590886028,0.30629278897029005,0.04164966477256795,0.162200752210598,0.033796319924833014,0.13995715082708288,1.1266298535398998,0.6855615633220603,0.17720449325714174,0.2636683608995936,0.060679260481443585,0.1347647042218261,86.74803825449149,417.57604905786894,0.5599938956926481,118.70631239925508,0.785362061729808,199.95919212413204,1.0,0.6514430740843706,0.30102381789693866,1.1266298535398998,86.74803825449149,417.57604905786894
11,training,171212,6,0.0003,0.5097712978372656,0.3057321522759338,0.041624959208993055,0.16225321035836848,0.033804654128201515,0.12717112131917654,1.113842041006456,0.6767325740534831,0.17209756749041386,0.2648303940887103,0.061262083215443075,0.12023189218830596,86.82935257251995,416.0460756193267,0.5963383693868987,126.4630532550146,0.8092499332341383,208.87314896119472,1.0,0.6666480506063622,0.29364191654625005,1.113842041006456,86.82935257251995,416.0460756193267
12,training,171212,7,0.0003,0.5091118696645551,0.3051824147689435,0.04151896869575045,0.16226245833496167,0.03379782718927718,0.1142305550425615,1.1023567272594295,0.6715163555334372,0.16383560453174356,0.26682346115413025,0.06435292845198992,0.11694141614641083,86.40845717152537,412.13977622751247,0.6110077829918736,129.9261194012056,0.8483556522070886,226.88243347705878,1.0,0.6331353784448874,0.29770155369827944,1.1023567272594295,86.40845717152537,412.13977622751247
13,training,171212,8,0.0003,0.508552858744692,0.30466911621372195,0.04146343300655374,0.16228192260730023,0.033854932503394865,0.10453254127777055,1.1649212772955102,0.7202783069512904,0.1757472750173426,0.2687317583446878,0.05850400480359564,0.1054237905266807,89.74943975543427,420.23716144702234,0.5734138338865362,119.43972894401443,0.785719735988707,201.13606021952853,1.0,0.6691522993038503,0.2951743270816283,1.1649212772955102,89.74943975543427,420.23716144702234
14,training,171212,9,0.0003,0.5081458940430572,0.30429204087468825,0.04141606553993082,0.16230651243574878,0.03381645169279402,0.09745994673987848,1.1555860954652024,0.7104976158454814,0.18132852758929566,0.263598020913891,0.06272137775305986,0.09921548559731308,89.74601540629709,418.28826146358006,0.5564553050246079,115.58492947334254,0.7866735340124376,207.09670580517243,1.0,0.6518334220672872,0.29973701279278464,1.1555860954652024,89.74601540629709,418.28826146358006
15,training,171212,10,0.0003,0.50783499429663,0.3039553093316924,0.04141653094963502,0.16233877665112537,0.03380933240804586,0.0905679446662515,1.1402387771048943,0.7022799139705309,0.16552414885051936,0.2722804177553741,0.05977541888856473,0.09452213815380264,89.31078606500343,421.3062349629,0.5972921674106291,126.40562066096415,0.8311395978787532,220.6809257980905,1.0,0.6517410500993496,0.29883274599805415,1.1402387771048943,89.31078606500343,421.3062349629
16,training,171212,11,0.0003,0.5071409601728097,0.3033328293351291,0.041353905976488387,0.16233511606085022,0.03377313731429183,0.08533573197254853,1.2218929332986608,0.7666745141133218,0.18271079649036961,0.2723559896023879,0.06035145397052975,0.0912717976749687,92.40535865525507,423.18985210238907,0.5418383503109382,117.5319995511188,0.7763868223265041,206.14004485980362,1.0,0.6654754539123864,0.29822767692996144,1.2218929332986608,92.40535865525507,423.18985210238907
17,training,171212,12,0.0003,0.5068038050200518,0.3029610726875289,0.0413047007812924,0.16242259725094885,0.03379126679662773,0.08164350516301205,1.1833189535778175,0.7410710100704927,0.17412046866982414,0.2679779327040585,0.0627663345964615,0.08677984168310658,91.2606829570153,420.0989533422352,0.5765422914043722,120.97241765146313,0.8115247415207356,215.79055012685512,1.0,0.6635961901895521,0.29567841200348105,1.1833189535778175,91.2606829570153,420.0989533422352
18,training,171212,13,0.0003,0.5065136137164389,0.30269267438846104,0.041262953131192034,0.16244614282908534,0.033741218307528284,0.07810143958271652,1.1589659540682153,0.7226675507766344,0.166550410478451,0.26960071614524844,0.06312026886003602,0.08416052915721269,89.94022992083775,419.62068716321613,0.603372629811911,127.3093881594321,0.8368814619816107,229.49862906437184,1.0,0.6786933346754501,0.29726112026986407,1.1589659540682153,89.94022992083775,419.62068716321613
19,training,171212,14,0.0003,0.5059720755193458,0.3020841877588263,0.041305908952767735,0.16247367566033777,0.033761617738080583,0.07454237607593407,1.1423556364086083,0.7034940389380979,0.1694089689718288,0.26930999878486533,0.0626382482799551,0.07999616997955838,88.64536143617244,419.34800158222646,0.5485053984968143,119.19472645445256,0.8055968868032506,215.46963300832667,1.0,0.6048380103061602,0.2955871707794112,1.1423556364086083,88.64536143617244,419.34800158222646
20,training,171212,15,0.0003,0.5057145533981866,0.30189998662464185,0.041213862553377244,0.16249556375113489,0.03379987910966997,0.07133985106766204,1.2008459287499131,0.7400899911460307,0.19287830060016403,0.2677392446351458,0.06123594576687975,0.07715714516673956,91.30525479093492,422.1749591830752,0.4852781275037198,100.7756020253901,0.7112996451871352,178.70055935783162,1.0,0.6008415976054956,0.29734586966237025,1.2008459287499131,91.30525479093492,422.1749591830752
21,training,171212,16,0.0003,0.5053762866386968,0.30155755842873866,0.04120107440154909,0.1625125028565447,0.03375583595116693,0.07139564221982804,1.195080401406376,0.7424122861570416,0.18282216522534372,0.2697056583191228,0.06221782027586955,0.07808677577905555,91.55338295765614,422.6809820902811,0.5327868070657358,113.40248091435251,0.7686229064133379,202.99010196100875,1.0,0.6183985274657877,0.2969643854286588,1.195080401406376,91.55338295765614,422.6809820902811
22,training,171212,17,0.0003,0.5052123035521617,0.30145666980181923,0.04115442016541344,0.16249772012350466,0.03377392186682466,0.06972209077256762,1.2037904859953592,0.7518105111215457,0.18020604251817515,0.2716270911928253,0.06252656045342196,0.08431574335660544,91.85031627532632,420.4484560032527,0.5309984357712411,113.1344186064534,0.7701442142611881,206.2007347299917,1.0,0.6072478901084215,0.302577319255187,1.2037904859953592,91.85031627532632,420.4484560032527
23,training,171212,18,0.0003,0.5046711619803849,0.30101349635436897,0.04106419578402792,0.16248871455045016,0.033828886009165074,0.07092612645667139,1.1870380689353655,0.7557788500663576,0.15523957554965143,0.2758636993685535,0.06329895714160383,0.09264878521552822,91.88763519714409,420.1267611410115,0.6927053527145092,158.3226746031604,0.9065564076151235,288.1552959039144,1.0,0.645565740564879,0.29742472457540786,1.1870380689353655,91.88763519714409,420.1267611410115
24,training,171212,19,0.0003,0.5043388355601839,0.30061953902476085,0.04108581998804738,0.16252611247400733,0.03379088989334722,0.0735748309032331,1.2217077467634487,0.7686499087511981,0.18043315225266218,0.2724815060791659,0.061568003827918105,0.08161221989095245,92.83861093811103,424.37379797521623,0.5368166037159972,113.55897743015814,0.7610640570752737,200.66431764097135,1.0,0.612936693665764,0.29529684738146655,1.2217077467634487,92.83861093811103,424.37379797521623
25,training,171212,20,0.0003,0.5040739634780488,0.30039747310928344,0.041026732536353534,0.16254321700557994,0.03388169008187341,0.0726598842450134,1.1800421142627244,0.72334042375702,0.18629453588233183,0.2702665992888731,0.06114296932521723,0.07941180538043723,90.67455900067898,424.62879220026724,0.5137203845713632,108.25277953882673,0.7337997405669375,190.85733983346685,1.0,0.5839789094648768,0.28945685981326774,1.1800421142627244,90.67455900067898,424.62879220026724
26,training,171212,21,0.0003,0.503364107424669,0.2997938102486376,0.04094989282041756,0.16251082390353702,0.03391316700265593,0.07566683839059901,1.2887348858397627,0.8411471600238909,0.16910650457684162,0.2783182825190914,0.06446598406680269,0.09846996605188196,96.12266746085255,425.20395788856365,0.5923991835488917,135.58302985045043,0.8342823623669452,245.78395029162374,1.0,0.6143613371926013,0.298060732456151,1.2887348858397627,96.12266746085255,425.20395788856365
27,training,171212,22,0.0003,0.503271871022888,0.2996047364179624,0.04096216538685193,0.16259457651804374,0.03391461496468335,0.07647892587775632,1.140791820820783,0.7093654244479836,0.16155941070726762,0.2697117043036788,0.06644995371577968,0.08883551292268939,89.93150686041584,420.1567812636115,0.5913309297623135,135.61823325011446,0.8447932165884552,259.9876915345656,1.0,0.5541119291155565,0.30537726540319593,1.140791820820783,89.93150686041584,420.1567812636115
28,training,171212,23,0.0003,0.502719992327036,0.2991485170266254,0.04089429969734669,0.16256349260751435,0.03392601890113027,0.07975722464248705,1.244889621519996,0.808897645478665,0.1601055834079527,0.27572300399285754,0.06373746362944906,0.09965121830486659,94.76638120162455,423.7232619765208,0.6437469001564229,150.89960314550666,0.8842709167906604,285.60646055091377,1.0,0.5938514867235879,0.30619566432579404,1.244889621519996,94.76638120162455,423.7232619765208
29,training,171212,24,0.0003,0.5025118478038333,0.29890294334537987,0.04090059620558962,0.1625942034415866,0.03395419914531429,0.08015119223386453,1.315150969352113,0.875095143830652,0.16157899563902914,0.27830710836395295,0.06532091203865094,0.10437266276188896,97.11531394820817,424.78602878842594,0.6345809011483728,151.9422573284475,0.8892020525733471,293.6225117421479,1.0,0.6280793477476432,0.30524302538365994,1.315150969352113,97.11531394820817,424.78602878842594
