epoch,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh
0,1.9891491529058458,1.0279542244358182,0.06116194364351506,0.8971769741576635,0.000511688870737386,2.855539507107895,3.5899280515435623,2.0491756674361556,0.29150574758444747,1.2464332835315024,0.0014109180216384056,2.811915690278354,119.92054259417809,236.0153495124405,0.23184931506849316,66.0582227454338,0.45536529680365295,140.6660174086758
1,1.7236834341133584,0.9813899086524288,0.054061009350962815,0.6852627882009011,0.003705803647684043,2.965996021391735,3.023698108326899,1.8579619307224065,0.2677469740175221,0.8950157511724185,0.0077255366153198566,2.9658019895422947,111.04366438356165,224.73414328894788,0.2401826484018265,70.53360801940639,0.49897260273972605,149.55093821347032
2,1.5298146148538254,0.9628272829526275,0.05025638296278361,0.5135706212479525,0.014413146164994643,3.1459068943955697,2.509310502875341,1.6480265294852323,0.21986964716486734,0.6383086950811622,0.023911111337477215,3.0817773596881186,99.74544092465753,211.657068419347,0.26267123287671235,73.38375249714612,0.576027397260274,164.36064854452056
3,1.4006388139799413,0.9526207321961596,0.046415241877129046,0.3983263875136827,0.03263680973821725,3.2438303537450923,2.167845263056559,1.4877045784911065,0.17097158562647152,0.5060201557531748,0.03995481672352307,3.1089787835944187,87.7818564497717,201.09858267610417,0.3312785388127854,77.78431435502283,0.6595890410958904,171.17211044520548
4,1.3386129711228791,0.9443294733132621,0.04294411015981982,0.34802868241151047,0.042004381600379385,3.2686733219337913,1.978103255490734,1.3821238090730694,0.14335962237968836,0.4494678554877843,0.04325342796844979,3.1086844398550793,77.07453981164383,193.83140652446173,0.4031963470319635,81.49013270547945,0.7243150684931506,170.32565639269407
5,1.3019592040856556,0.9378881010700224,0.04148828680791142,0.3192604128606822,0.04405273044935501,3.278343367035163,1.8952142506429595,1.3285648783184079,0.13631120542549108,0.42717922836133876,0.0472152825751125,3.1116634172936006,71.94992865296804,190.03869919513977,0.4226027397260274,84.30003924086758,0.75,174.61434075342467
6,1.2844565263602914,0.9344247454484179,0.04090740299326373,0.30582410848598135,0.0471900460998015,3.2531259099113448,1.863627016136091,1.3063350075320022,0.13647854401640697,0.4176832436698757,0.050769596016162065,3.079450696788422,70.13533640125571,188.4421025869677,0.42625570776255706,85.78334046803653,0.7309360730593607,172.70655322488585
7,1.275290318037629,0.9312905034425208,0.04040167015118812,0.3003344719145759,0.04908996529019523,3.2145569408509354,1.8805832516657164,1.3245887804929524,0.14012139321190037,0.41276387578412277,0.052906677177915834,3.056212035923788,71.9669912956621,189.75411270291676,0.42363013698630136,88.05822988013699,0.7055936073059361,167.21554295091323
8,1.2693425894903783,0.9286970181351261,0.03982209082409891,0.297605371232507,0.05047261207922418,3.16760156373074,1.8640865160994333,1.3123795467288526,0.13888962901618382,0.4097521866021091,0.054979525414639956,3.0101459509705846,72.23070419520548,188.87756054309978,0.442351598173516,91.4072310216895,0.7273972602739726,170.94307577054795
9,1.2669057069388607,0.9279144888010077,0.039774969899873766,0.29603672737055864,0.051192641474114044,3.1283257039338235,1.8486451592347393,1.3010988587794239,0.1368811506114594,0.40764834719569715,0.055560639714949754,2.961312005944448,71.9556720890411,188.06404900905534,0.49897260273972605,99.13801013127853,0.752283105022831,179.03947631278538
10,1.2648463055969872,0.9270065201033627,0.039990095847586025,0.29472593936307784,0.05197281783669837,3.0717846557509647,1.8413708888504603,1.2953337799196374,0.1371615831778474,0.40590344498010533,0.05597778588329276,2.9160266647600146,71.06848958333333,187.64694090025486,0.47591324200913243,95.03076662385845,0.7412100456621005,173.22979452054796
11,1.2607740829862835,0.9246419249751555,0.039443252125380086,0.29361820715707826,0.05157771647653266,3.0191246384088193,1.8204165140243427,1.2821727900880657,0.13091083064879458,0.40442170296629815,0.058095556028085214,2.853056609793885,71.024600456621,186.6912365597785,0.5195205479452055,104.04990011415525,0.7808219178082192,185.59595819063927
12,1.258410103729953,0.92285241893753,0.039339490233393226,0.29320467689957763,0.05274242711725324,2.960759626297439,1.8486692037484418,1.3073448783322557,0.1357563189243617,0.4027002700795866,0.05788362523260182,2.809841528983965,72.69581906392695,188.51491832007287,0.5071917808219178,102.0199058219178,0.7559360730593607,179.53624072488586
