epoch,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh
10,0.864599258874484,0.5660890578033407,0.08461429491440767,0.21075915356772712,0.04636205588128292,3.0903860850547007,20.694990330526274,15.37526444213031,0.3100954197857478,5.00632280584884,0.21086102744487867,3.0965913589686562,62.39227846746575,269.52296519429154,0.3835616438356164,60.707020547945206,0.6527397260273973,125.77222460045662
11,0.8613246872075947,0.5648037815523409,0.08426364312297026,0.20915871442017744,0.04726256849353633,3.0513026759133455,20.66396016682664,15.345079312259204,0.3110258357982113,5.004580070547862,0.2148570467347968,3.0599082567920424,62.424702126141554,269.2582518036979,0.3754566210045662,60.36688605878995,0.6484018264840182,124.88511700913241
12,0.8577990993075568,0.563001281153717,0.08364307628353779,0.20809219753079425,0.04758621496130175,3.014958653864491,20.646548608231218,15.329964321606779,0.3116992274375811,5.00164095865537,0.21752629786321562,3.026538431481139,62.64828588755708,269.12562589135865,0.37511415525114156,62.38973672945205,0.6526255707762557,127.5115368150685
13,0.8561272854532408,0.5626728409141325,0.0835059384349369,0.20691831439103386,0.04811570647237538,2.9820682909120877,20.63295954874117,15.319351776332072,0.31028999384135414,5.000112093311467,0.2107880124898806,2.9941412899592152,62.028740368150686,269.03245123470066,0.3764840182648402,61.26273544520548,0.6535388127853882,126.61024543378996
14,0.8536510459127703,0.5614475961672485,0.08310993564787,0.20609510561032696,0.04788258864297098,2.9505232489473108,20.617215671278025,15.2945414190423,0.30941481500455775,5.010072556587115,0.22139455194342628,2.965448656474074,61.98576805079909,268.8145054794558,0.37579908675799084,60.74751533961187,0.6503424657534247,126.41300299657534
15,0.8517500796911767,0.5603296188236496,0.08291307266746169,0.20554432720996108,0.04870384081486341,2.914376136933628,20.57484647149909,15.255939441837677,0.30671512492715497,5.009039162936276,0.22223571755298197,2.930531859724489,61.555674764554794,268.47506665522053,0.3855022831050228,62.31341859303653,0.6570776255707762,126.83159246575343
16,0.8505396415875494,0.5598811510492323,0.0828406660290276,0.20489182561846012,0.04878317512799355,2.877225862411941,20.60402694597636,15.286139908882037,0.30977298192781944,5.0050015802252785,0.22374354074262592,2.8891836199041916,62.01007776826484,268.7406802036994,0.3771689497716895,62.17104915810502,0.6510273972602739,127.59399971461187
17,0.848443839077662,0.5587437211673709,0.08249592232629482,0.20431552612650833,0.04881408117775723,2.8398567069388965,20.58661854887662,15.266698528969124,0.30694497668579834,5.0098924806673235,0.22383479912803597,2.858631275124746,61.75896118721461,268.56971536108165,0.3860730593607306,63.170867223173516,0.656392694063927,128.61474029680366
18,0.8480446927231928,0.5584644433242227,0.08256023279744942,0.20416815643116376,0.04932408144780688,2.8025531488745683,20.583814678453418,15.251472457467694,0.30484119041325297,5.024443166549892,0.23734702378103179,2.8199970297617454,61.67115439497717,268.43575330601556,0.3896118721461187,64.09978060787671,0.658675799086758,130.34576198630137
19,0.8458908906931418,0.557089555422216,0.08220009658611091,0.20379349729374413,0.049673312191232256,2.7580662296447516,20.56440365412464,15.242251848194696,0.30490718467594824,5.014234401755137,0.23135529936176458,2.7785066656870385,61.60994220890411,268.35460337151835,0.38664383561643834,64.523810288242,0.6616438356164384,130.32482163242008
20,0.8452063655610559,0.5569144326583799,0.08216087461194678,0.20336006005340568,0.049355145082892904,2.7216520033129137,20.58648270384906,15.256346281913862,0.3062289045281606,5.020932581653334,0.23192570087027875,2.7433264418824077,61.89850973886986,268.4786497808119,0.3886986301369863,65.27206406963471,0.6608447488584475,131.64487014840182
21,0.8444682009162245,0.5565126203146407,0.08201492552119675,0.20320994345676927,0.049224661994279134,2.681485255061413,20.574056677622337,15.244462893760367,0.30478420902604925,5.021866239260321,0.24020583000901627,2.7041527630531625,61.81564283675799,268.3740655150864,0.39052511415525115,65.92589183789954,0.66324200913242,132.79086044520548
22,0.844724487026128,0.5567544562889434,0.08225846128390932,0.20302548675492302,0.05051917175214647,2.6355490988833696,20.57431428987686,15.238186702989552,0.3042953371185146,5.028937433843743,0.23980121138977678,2.656026607670196,61.85357181078767,268.3188087052841,0.39121004566210044,66.03494934360731,0.6635844748858447,133.27229951484017
23,0.8417304299637594,0.5544640942532846,0.08171272783678028,0.2029052957390656,0.0502938672596809,2.5980053612657517,20.64880054944182,15.300556998056908,0.30793555664689576,5.037453405824426,0.23402317615404522,2.6204584559349167,62.573116438356166,268.86735963598403,0.3815068493150685,64.83444277968036,0.6551369863013699,131.19665739155252
24,0.8404980710267834,0.5538171570844359,0.08159935700772046,0.20247983888736812,0.04961314328020685,2.552107020290736,20.5225464076212,15.200380973293356,0.3031621198131614,5.016179453183526,0.2407522724915857,2.583603735492654,61.29652004851598,267.98575492026185,0.39121004566210044,64.85986907819635,0.6665525114155251,132.6441334902968
25,0.8419339011774085,0.5551797102322873,0.08168651568488208,0.20250273047244072,0.05067426122917546,2.5142797350230026,20.60268601195453,15.263558071606779,0.3042106478181604,5.032135118197089,0.24272171258926392,2.538902118108044,61.898840610730595,268.54208321345277,0.38378995433789953,65.76477507848173,0.6615296803652968,133.99736372716896
26,0.8406740540905492,0.554392214832403,0.08141175564743153,0.20234804007114612,0.05043611138732338,2.4716122253107295,20.632728247446558,15.282987631183781,0.30697943527404575,5.040012381827995,0.24858658673012093,2.5010939598083497,62.43077286672374,268.71295773179236,0.3835616438356164,66.17829712471462,0.6589041095890411,134.11943136415525
27,0.8407296849211959,0.5544278127379779,0.08165925331617951,0.2021673806916015,0.050263313274646795,2.4249690990477872,20.584386344805157,15.250522639653454,0.3035246933159763,5.027645735544701,0.2422262629417524,2.4508811388930227,61.97900256849315,268.42739424607015,0.3906392694063927,66.17544591894978,0.664269406392694,134.61727668378995
28,0.8391679648598751,0.5534603721290804,0.08123831241482762,0.20203987392906855,0.050961231545909084,2.378436778612966,20.645606707220207,15.29283134773986,0.30618852875004077,5.043930231381769,0.24560762709134246,2.411780978555549,62.49797552796804,268.7994826485834,0.38767123287671235,67.0367401541096,0.6613013698630137,135.99224457762557
29,0.8387177845604642,0.5529480167170848,0.08129867747391026,0.20208268561863582,0.05065925824532494,2.3377544433695316,20.58138049400016,15.24770108053129,0.30136197372658613,5.029704224573423,0.24526413809763242,2.3688974994502656,61.63090218321918,268.40255495588957,0.39509132420091325,66.19801833618722,0.6676940639269406,134.61729095319635
